"PLZ","Station","Abholdatum"
8041,"Strassenverkehrsamt","2018-03-09"
8041,"Strassenverkehrsamt","2018-04-13"
8041,"Strassenverkehrsamt","2018-05-04"
8041,"Strassenverkehrsamt","2018-06-01"
8041,"Strassenverkehrsamt","2018-06-29"
8041,"Strassenverkehrsamt","2018-08-24"
8041,"Strassenverkehrsamt","2018-09-21"
8041,"Strassenverkehrsamt","2018-10-19"
8041,"Strassenverkehrsamt","2018-11-16"
8041,"Strassenverkehrsamt","2018-12-14"
8041,"Wollishofen","2018-01-15"
8041,"Wollishofen","2018-02-12"
8041,"Wollishofen","2018-03-12"
8041,"Wollishofen","2018-04-16"
8041,"Wollishofen","2018-05-14"
8041,"Wollishofen","2018-06-11"
8041,"Wollishofen","2018-08-20"
8041,"Wollishofen","2018-09-17"
8041,"Wollishofen","2018-10-15"
8041,"Wollishofen","2018-11-12"
8041,"Wollishofen","2018-12-10"
8044,"Tramdepot Universität Irchel","2018-01-04"
8044,"Tramdepot Universität Irchel","2018-02-01"
8044,"Tramdepot Universität Irchel","2018-03-01"
8044,"Tramdepot Universität Irchel","2018-03-29"
8044,"Tramdepot Universität Irchel","2018-04-12"
8044,"Tramdepot Universität Irchel","2018-05-31"
8044,"Tramdepot Universität Irchel","2018-06-14"
8044,"Tramdepot Universität Irchel","2018-08-23"
8044,"Tramdepot Universität Irchel","2018-09-20"
8044,"Tramdepot Universität Irchel","2018-10-18"
8044,"Tramdepot Universität Irchel","2018-11-15"
8044,"Tramdepot Universität Irchel","2018-12-13"
8045,"Strassenverkehrsamt","2018-01-12"
8045,"Strassenverkehrsamt","2018-02-09"
8045,"Strassenverkehrsamt","2018-03-09"
8045,"Strassenverkehrsamt","2018-04-13"
8045,"Strassenverkehrsamt","2018-05-04"
8045,"Strassenverkehrsamt","2018-06-01"
8045,"Strassenverkehrsamt","2018-06-29"
8045,"Strassenverkehrsamt","2018-08-24"
8045,"Strassenverkehrsamt","2018-09-21"
8045,"Strassenverkehrsamt","2018-10-19"
8045,"Strassenverkehrsamt","2018-11-16"
8045,"Strassenverkehrsamt","2018-12-14"
8046,"Seebach","2018-01-11"
8046,"Seebach","2018-02-08"
8046,"Seebach","2018-03-08"
8046,"Seebach","2018-04-05"
8046,"Seebach","2018-05-03"
8046,"Seebach","2018-06-07"
8046,"Seebach","2018-08-16"
8046,"Seebach","2018-09-13"
8046,"Seebach","2018-10-11"
8046,"Seebach","2018-11-08"
8046,"Seebach","2018-12-06"
8046,"Tramdepot Universität Irchel","2018-01-04"
8046,"Tramdepot Universität Irchel","2018-02-01"
8046,"Tramdepot Universität Irchel","2018-03-01"
8046,"Tramdepot Universität Irchel","2018-03-29"
8046,"Tramdepot Universität Irchel","2018-04-12"
8046,"Tramdepot Universität Irchel","2018-05-31"
8046,"Tramdepot Universität Irchel","2018-06-14"
8046,"Tramdepot Universität Irchel","2018-08-23"
8046,"Tramdepot Universität Irchel","2018-09-20"
8046,"Tramdepot Universität Irchel","2018-10-18"
8046,"Tramdepot Universität Irchel","2018-11-15"
8046,"Tramdepot Universität Irchel","2018-12-13"
8047,"Albisrieden","2018-01-10"
8047,"Albisrieden","2018-02-07"
8047,"Albisrieden","2018-03-07"
8047,"Albisrieden","2018-04-04"
8047,"Albisrieden","2018-05-02"
8047,"Albisrieden","2018-05-30"
8047,"Albisrieden","2018-06-13"
8047,"Albisrieden","2018-08-15"
8047,"Albisrieden","2018-09-12"
8047,"Albisrieden","2018-10-10"
8047,"Albisrieden","2018-11-14"
8047,"Albisrieden","2018-12-12"
8047,"Letzigrund","2018-01-31"
8047,"Letzigrund","2018-02-14"
8047,"Letzigrund","2018-03-14"
8047,"Letzigrund","2018-04-11"
8047,"Letzigrund","2018-05-09"
8047,"Letzigrund","2018-06-06"
8047,"Letzigrund","2018-08-22"
8047,"Letzigrund","2018-09-19"
8047,"Letzigrund","2018-10-17"
8047,"Letzigrund","2018-11-07"
8047,"Letzigrund","2018-12-05"
8048,"Albisrieden","2018-01-10"
8048,"Albisrieden","2018-02-07"
8048,"Albisrieden","2018-03-07"
8048,"Albisrieden","2018-04-04"
8048,"Albisrieden","2018-05-02"
8048,"Albisrieden","2018-05-30"
8048,"Albisrieden","2018-06-13"
8048,"Albisrieden","2018-08-15"
8048,"Albisrieden","2018-09-12"
8048,"Albisrieden","2018-10-10"
8048,"Albisrieden","2018-11-14"
8048,"Albisrieden","2018-12-12"
8048,"Letzigrund","2018-01-31"
8048,"Letzigrund","2018-02-14"
8048,"Letzigrund","2018-03-14"
8048,"Letzigrund","2018-04-11"
8048,"Letzigrund","2018-05-09"
8048,"Letzigrund","2018-06-06"
8048,"Letzigrund","2018-08-22"
8048,"Letzigrund","2018-09-19"
8048,"Letzigrund","2018-10-17"
8048,"Letzigrund","2018-11-07"
8048,"Letzigrund","2018-12-05"
8049,"Wartau","2018-01-05"
8049,"Wartau","2018-02-02"
8049,"Wartau","2018-03-02"
8049,"Wartau","2018-04-06"
8049,"Wartau","2018-05-11"
8049,"Wartau","2018-06-08"
8049,"Wartau","2018-08-17"
8049,"Wartau","2018-09-14"
8049,"Wartau","2018-10-12"
8049,"Wartau","2018-11-09"
8049,"Wartau","2018-12-07"
8050,"Seebach","2018-01-11"
8050,"Seebach","2018-02-08"
8050,"Seebach","2018-03-08"
8050,"Seebach","2018-04-05"
8050,"Seebach","2018-05-03"
8050,"Seebach","2018-06-07"
8050,"Seebach","2018-08-16"
8050,"Seebach","2018-09-13"
8050,"Seebach","2018-10-11"
8050,"Seebach","2018-11-08"
8050,"Seebach","2018-12-06"
8050,"Tramdepot Universität Irchel","2018-01-04"
8050,"Tramdepot Universität Irchel","2018-02-01"
8050,"Tramdepot Universität Irchel","2018-03-01"
8050,"Tramdepot Universität Irchel","2018-03-29"
8050,"Tramdepot Universität Irchel","2018-04-12"
8050,"Tramdepot Universität Irchel","2018-05-31"
8050,"Tramdepot Universität Irchel","2018-06-14"
8050,"Tramdepot Universität Irchel","2018-08-23"
8050,"Tramdepot Universität Irchel","2018-09-20"
8050,"Tramdepot Universität Irchel","2018-10-18"
8050,"Tramdepot Universität Irchel","2018-11-15"
8050,"Tramdepot Universität Irchel","2018-12-13"
8051,"Hirzenbach","2018-01-16"
8051,"Hirzenbach","2018-02-13"
8051,"Hirzenbach","2018-03-13"
8051,"Hirzenbach","2018-04-10"
8051,"Hirzenbach","2018-05-08"
8051,"Hirzenbach","2018-06-05"
8051,"Hirzenbach","2018-08-14"
8051,"Hirzenbach","2018-09-18"
8051,"Hirzenbach","2018-10-16"
8051,"Hirzenbach","2018-11-06"
8051,"Hirzenbach","2018-12-04"
8051,"Tramdepot Universität Irchel","2018-01-04"
8051,"Tramdepot Universität Irchel","2018-02-01"
8051,"Tramdepot Universität Irchel","2018-03-01"
8051,"Tramdepot Universität Irchel","2018-03-29"
8051,"Tramdepot Universität Irchel","2018-04-12"
8051,"Tramdepot Universität Irchel","2018-05-31"
8051,"Tramdepot Universität Irchel","2018-06-14"
8051,"Tramdepot Universität Irchel","2018-08-23"
8051,"Tramdepot Universität Irchel","2018-09-20"
8051,"Tramdepot Universität Irchel","2018-10-18"
8051,"Tramdepot Universität Irchel","2018-11-15"
8051,"Tramdepot Universität Irchel","2018-12-13"
8052,"Seebach","2018-01-11"
8052,"Seebach","2018-02-08"
8052,"Seebach","2018-03-08"
8052,"Seebach","2018-04-05"
8052,"Seebach","2018-05-03"
8052,"Seebach","2018-06-07"
8052,"Seebach","2018-08-16"
8052,"Seebach","2018-09-13"
8052,"Seebach","2018-10-11"
8052,"Seebach","2018-11-08"
8052,"Seebach","2018-12-06"
8053,"Burgwies","2018-01-08"
8053,"Burgwies","2018-02-05"
8053,"Burgwies","2018-03-05"
8053,"Burgwies","2018-04-09"
8053,"Burgwies","2018-05-07"
8053,"Burgwies","2018-06-18"
8053,"Burgwies","2018-08-13"
8053,"Burgwies","2018-09-10"
8053,"Burgwies","2018-10-08"
8053,"Burgwies","2018-11-05"
8053,"Burgwies","2018-12-03"
8055,"Albisrieden","2018-01-10"
8055,"Albisrieden","2018-02-07"
8055,"Albisrieden","2018-03-07"
8055,"Albisrieden","2018-04-04"
8055,"Albisrieden","2018-05-02"
8055,"Albisrieden","2018-05-30"
8055,"Albisrieden","2018-06-13"
8055,"Albisrieden","2018-08-15"
8055,"Albisrieden","2018-09-12"
8055,"Albisrieden","2018-10-10"
8055,"Albisrieden","2018-11-14"
8055,"Albisrieden","2018-12-12"
8055,"Strassenverkehrsamt","2018-01-12"
8055,"Strassenverkehrsamt","2018-02-09"
8055,"Strassenverkehrsamt","2018-03-09"
8055,"Strassenverkehrsamt","2018-04-13"
8055,"Strassenverkehrsamt","2018-05-04"
8055,"Strassenverkehrsamt","2018-06-01"
8055,"Strassenverkehrsamt","2018-06-29"
8055,"Strassenverkehrsamt","2018-08-24"
8055,"Strassenverkehrsamt","2018-09-21"
8055,"Strassenverkehrsamt","2018-10-19"
8055,"Strassenverkehrsamt","2018-11-16"
8055,"Strassenverkehrsamt","2018-12-14"
8057,"Tramdepot Universität Irchel","2018-01-04"
8057,"Tramdepot Universität Irchel","2018-02-01"
8057,"Tramdepot Universität Irchel","2018-03-01"
8057,"Tramdepot Universität Irchel","2018-03-29"
8057,"Tramdepot Universität Irchel","2018-04-12"
8057,"Tramdepot Universität Irchel","2018-05-31"
8057,"Tramdepot Universität Irchel","2018-06-14"
8057,"Tramdepot Universität Irchel","2018-08-23"
8057,"Tramdepot Universität Irchel","2018-09-20"
8057,"Tramdepot Universität Irchel","2018-10-18"
8057,"Tramdepot Universität Irchel","2018-11-15"
8057,"Tramdepot Universität Irchel","2018-12-13"
8064,"Tramdepot Hard","2018-01-06"
8064,"Tramdepot Hard","2018-02-03"
8064,"Tramdepot Hard","2018-03-03"
8064,"Tramdepot Hard","2018-04-07"
8064,"Tramdepot Hard","2018-05-12"
8064,"Tramdepot Hard","2018-06-09"
8064,"Tramdepot Hard","2018-08-18"
8064,"Tramdepot Hard","2018-09-15"
8064,"Tramdepot Hard","2018-10-13"
8064,"Tramdepot Hard","2018-11-10"
8064,"Tramdepot Hard","2018-12-08"
8064,"Wartau","2018-01-05"
8064,"Wartau","2018-02-02"
8064,"Wartau","2018-03-02"
8064,"Wartau","2018-04-06"
8064,"Wartau","2018-05-11"
8064,"Wartau","2018-06-08"
8064,"Wartau","2018-08-17"
8064,"Wartau","2018-09-14"
8064,"Wartau","2018-10-12"
8064,"Wartau","2018-11-09"
8064,"Wartau","2018-12-07"

