"PLZ","Station","Abholdatum"
8003,"Strassenverkehrsamt","2020-04-17"
8003,"Strassenverkehrsamt","2020-05-15"
8003,"Strassenverkehrsamt","2020-06-12"
8003,"Strassenverkehrsamt","2020-07-10"
8003,"Strassenverkehrsamt","2020-09-04"
8003,"Strassenverkehrsamt","2020-10-02"
8003,"Strassenverkehrsamt","2020-10-30"
8003,"Strassenverkehrsamt","2020-11-27"
8004,"Hardturm (neuer Standort)","2020-01-18"
8004,"Hardturm (neuer Standort)","2020-02-15"
8004,"Hardturm (neuer Standort)","2020-03-14"
8004,"Hardturm (neuer Standort)","2020-04-11"
8004,"Hardturm (neuer Standort)","2020-05-09"
8004,"Hardturm (neuer Standort)","2020-06-06"
8004,"Hardturm (neuer Standort)","2020-07-04"
8004,"Hardturm (neuer Standort)","2020-08-29"
8004,"Hardturm (neuer Standort)","2020-09-26"
8004,"Hardturm (neuer Standort)","2020-10-24"
8004,"Hardturm (neuer Standort)","2020-11-21"
8004,"Hardturm (neuer Standort)","2020-12-19"
8004,"Letzigrund","2020-01-14"
8004,"Letzigrund","2020-02-11"
8004,"Letzigrund","2020-03-10"
8004,"Letzigrund","2020-04-07"
8004,"Letzigrund","2020-05-05"
8004,"Letzigrund","2020-06-02"
8004,"Letzigrund","2020-06-30"
8004,"Letzigrund","2020-08-25"
8004,"Letzigrund","2020-09-22"
8004,"Letzigrund","2020-10-20"
8004,"Letzigrund","2020-11-17"
8004,"Letzigrund","2020-12-15"
8005,"Hardturm (neuer Standort)","2020-01-18"
8005,"Hardturm (neuer Standort)","2020-02-15"
8005,"Hardturm (neuer Standort)","2020-03-14"
8005,"Hardturm (neuer Standort)","2020-04-11"
8005,"Hardturm (neuer Standort)","2020-05-09"
8005,"Hardturm (neuer Standort)","2020-06-06"
8005,"Hardturm (neuer Standort)","2020-07-04"
8005,"Hardturm (neuer Standort)","2020-08-29"
8005,"Hardturm (neuer Standort)","2020-09-26"
8005,"Hardturm (neuer Standort)","2020-10-24"
8005,"Hardturm (neuer Standort)","2020-11-21"
8005,"Hardturm (neuer Standort)","2020-12-19"
8006,"Tramdepot Universität Irchel","2020-01-16"
8006,"Tramdepot Universität Irchel","2020-02-13"
8006,"Tramdepot Universität Irchel","2020-03-12"
8006,"Tramdepot Universität Irchel","2020-04-09"
8006,"Tramdepot Universität Irchel","2020-05-07"
8006,"Tramdepot Universität Irchel","2020-06-04"
8006,"Tramdepot Universität Irchel","2020-07-02"
8006,"Tramdepot Universität Irchel","2020-08-27"
8006,"Tramdepot Universität Irchel","2020-09-24"
8006,"Tramdepot Universität Irchel","2020-10-22"
8006,"Tramdepot Universität Irchel","2020-11-19"
8006,"Tramdepot Universität Irchel","2020-12-17"
8008,"Burgwies","2020-01-20"
8008,"Burgwies","2020-02-17"
8008,"Burgwies","2020-03-16"
8008,"Burgwies","2020-05-11"
8008,"Burgwies","2020-06-08"
8008,"Burgwies","2020-07-06"
8008,"Burgwies","2020-08-31"
8008,"Burgwies","2020-09-28"
8008,"Burgwies","2020-10-26"
8008,"Burgwies","2020-11-23"
8008,"Burgwies","2020-12-21"
8008,"Tiefenbrunnen","2020-01-22"
8008,"Tiefenbrunnen","2020-02-19"
8008,"Tiefenbrunnen","2020-03-18"
8008,"Tiefenbrunnen","2020-04-15"
8008,"Tiefenbrunnen","2020-05-13"
8008,"Tiefenbrunnen","2020-06-10"
8008,"Tiefenbrunnen","2020-07-08"
8008,"Tiefenbrunnen","2020-09-02"
8008,"Tiefenbrunnen","2020-09-30"
8008,"Tiefenbrunnen","2020-10-28"
8008,"Tiefenbrunnen","2020-11-25"
8008,"Tiefenbrunnen","2020-12-23"
8032,"Burgwies","2020-01-20"
8032,"Burgwies","2020-02-17"
8032,"Burgwies","2020-03-16"
8032,"Burgwies","2020-05-11"
8032,"Burgwies","2020-06-08"
8032,"Burgwies","2020-07-06"
8032,"Burgwies","2020-08-31"
8032,"Burgwies","2020-09-28"
8032,"Burgwies","2020-10-26"
8032,"Burgwies","2020-11-23"
8032,"Burgwies","2020-12-21"
8037,"Hardturm (neuer Standort)","2020-01-18"
8037,"Hardturm (neuer Standort)","2020-02-15"
8037,"Hardturm (neuer Standort)","2020-03-14"
8037,"Hardturm (neuer Standort)","2020-04-11"
8037,"Hardturm (neuer Standort)","2020-05-09"
8037,"Hardturm (neuer Standort)","2020-06-06"
8037,"Hardturm (neuer Standort)","2020-07-04"
8037,"Hardturm (neuer Standort)","2020-08-29"
8037,"Hardturm (neuer Standort)","2020-09-26"
8037,"Hardturm (neuer Standort)","2020-10-24"
8037,"Hardturm (neuer Standort)","2020-11-21"
8037,"Hardturm (neuer Standort)","2020-12-19"
8037,"Tramdepot Universität Irchel","2020-01-16"
8037,"Tramdepot Universität Irchel","2020-02-13"
8037,"Tramdepot Universität Irchel","2020-03-12"
8037,"Tramdepot Universität Irchel","2020-04-09"
8037,"Tramdepot Universität Irchel","2020-05-07"
8037,"Tramdepot Universität Irchel","2020-06-04"
8037,"Tramdepot Universität Irchel","2020-07-02"
8037,"Tramdepot Universität Irchel","2020-08-27"
8037,"Tramdepot Universität Irchel","2020-09-24"
8037,"Tramdepot Universität Irchel","2020-10-22"
8037,"Tramdepot Universität Irchel","2020-11-19"
8037,"Tramdepot Universität Irchel","2020-12-17"
8038,"Wollishofen","2020-01-13"
8038,"Wollishofen","2020-02-10"
8038,"Wollishofen","2020-03-09"
8038,"Wollishofen","2020-04-06"
8038,"Wollishofen","2020-05-04"
8038,"Wollishofen","2020-06-29"
8038,"Wollishofen","2020-08-24"
8038,"Wollishofen","2020-09-21"
8038,"Wollishofen","2020-10-19"
8038,"Wollishofen","2020-11-16"
8038,"Wollishofen","2020-12-14"
8041,"Strassenverkehrsamt","2020-01-24"
8041,"Strassenverkehrsamt","2020-02-21"
8041,"Strassenverkehrsamt","2020-03-20"
8041,"Strassenverkehrsamt","2020-04-17"
8041,"Strassenverkehrsamt","2020-05-15"
8041,"Strassenverkehrsamt","2020-06-12"
8041,"Strassenverkehrsamt","2020-07-10"
8041,"Strassenverkehrsamt","2020-09-04"
8041,"Strassenverkehrsamt","2020-10-02"
8041,"Strassenverkehrsamt","2020-10-30"
8041,"Strassenverkehrsamt","2020-11-27"
8041,"Wollishofen","2020-01-13"
8041,"Wollishofen","2020-02-10"
8041,"Wollishofen","2020-03-09"
8041,"Wollishofen","2020-04-06"
8041,"Wollishofen","2020-05-04"
8041,"Wollishofen","2020-06-29"
8041,"Wollishofen","2020-08-24"
8041,"Wollishofen","2020-09-21"
8041,"Wollishofen","2020-10-19"
8041,"Wollishofen","2020-11-16"
8041,"Wollishofen","2020-12-14"
8044,"Tramdepot Universität Irchel","2020-01-16"
8044,"Tramdepot Universität Irchel","2020-02-13"
8044,"Tramdepot Universität Irchel","2020-03-12"
8044,"Tramdepot Universität Irchel","2020-04-09"
8044,"Tramdepot Universität Irchel","2020-05-07"
8044,"Tramdepot Universität Irchel","2020-06-04"
8044,"Tramdepot Universität Irchel","2020-07-02"
8044,"Tramdepot Universität Irchel","2020-08-27"
8044,"Tramdepot Universität Irchel","2020-09-24"
8044,"Tramdepot Universität Irchel","2020-10-22"
8044,"Tramdepot Universität Irchel","2020-11-19"
8044,"Tramdepot Universität Irchel","2020-12-17"
8045,"Strassenverkehrsamt","2020-01-24"
8045,"Strassenverkehrsamt","2020-02-21"
8045,"Strassenverkehrsamt","2020-03-20"
8045,"Strassenverkehrsamt","2020-04-17"
8045,"Strassenverkehrsamt","2020-05-15"
8045,"Strassenverkehrsamt","2020-06-12"
8045,"Strassenverkehrsamt","2020-07-10"
8045,"Strassenverkehrsamt","2020-09-04"
8045,"Strassenverkehrsamt","2020-10-02"
8045,"Strassenverkehrsamt","2020-10-30"
8045,"Strassenverkehrsamt","2020-11-27"
8046,"Seebach","2020-01-23"
8046,"Seebach","2020-02-20"
8046,"Seebach","2020-03-19"
8046,"Seebach","2020-04-16"
8046,"Seebach","2020-05-14"
8046,"Seebach","2020-06-11"
8046,"Seebach","2020-07-09"
8046,"Seebach","2020-09-03"
8046,"Seebach","2020-10-01"
8046,"Seebach","2020-10-29"
8046,"Seebach","2020-11-26"
8046,"Tramdepot Universität Irchel","2020-01-16"
8046,"Tramdepot Universität Irchel","2020-02-13"
8046,"Tramdepot Universität Irchel","2020-03-12"
8046,"Tramdepot Universität Irchel","2020-04-09"
8046,"Tramdepot Universität Irchel","2020-05-07"
8046,"Tramdepot Universität Irchel","2020-06-04"
8046,"Tramdepot Universität Irchel","2020-07-02"
8046,"Tramdepot Universität Irchel","2020-08-27"
8046,"Tramdepot Universität Irchel","2020-09-24"
8046,"Tramdepot Universität Irchel","2020-10-22"
8046,"Tramdepot Universität Irchel","2020-11-19"
8046,"Tramdepot Universität Irchel","2020-12-17"
8047,"Albisrieden","2020-01-21"
8047,"Albisrieden","2020-02-18"
8047,"Albisrieden","2020-03-17"
8047,"Albisrieden","2020-04-14"
8047,"Albisrieden","2020-05-12"
8047,"Albisrieden","2020-06-09"
8047,"Albisrieden","2020-07-07"
8047,"Albisrieden","2020-09-01"
8047,"Albisrieden","2020-09-29"
8047,"Albisrieden","2020-10-27"
8047,"Albisrieden","2020-11-24"
8047,"Albisrieden","2020-12-22"
8047,"Letzigrund","2020-01-14"
8047,"Letzigrund","2020-02-11"
8047,"Letzigrund","2020-03-10"
8047,"Letzigrund","2020-04-07"
8047,"Letzigrund","2020-05-05"
8047,"Letzigrund","2020-06-02"
8047,"Letzigrund","2020-06-30"
8047,"Letzigrund","2020-08-25"
8047,"Letzigrund","2020-09-22"
8047,"Letzigrund","2020-10-20"
8047,"Letzigrund","2020-11-17"
8047,"Letzigrund","2020-12-15"
8048,"Albisrieden","2020-01-21"
8048,"Albisrieden","2020-02-18"
8048,"Albisrieden","2020-03-17"
8048,"Albisrieden","2020-04-14"
8048,"Albisrieden","2020-05-12"
8048,"Albisrieden","2020-06-09"
8048,"Albisrieden","2020-07-07"
8048,"Albisrieden","2020-09-01"
8048,"Albisrieden","2020-09-29"
8048,"Albisrieden","2020-10-27"
8048,"Albisrieden","2020-11-24"
8048,"Albisrieden","2020-12-22"
8048,"Letzigrund","2020-01-14"
8048,"Letzigrund","2020-02-11"
8048,"Letzigrund","2020-03-10"
8048,"Letzigrund","2020-04-07"
8048,"Letzigrund","2020-05-05"
8048,"Letzigrund","2020-06-02"
8048,"Letzigrund","2020-06-30"
8048,"Letzigrund","2020-08-25"
8048,"Letzigrund","2020-09-22"
8048,"Letzigrund","2020-10-20"
8048,"Letzigrund","2020-11-17"
8048,"Letzigrund","2020-12-15"
8049,"Wartau","2020-01-17"
8049,"Wartau","2020-02-14"
8049,"Wartau","2020-03-13"
8049,"Wartau","2020-05-08"
8049,"Wartau","2020-06-05"
8049,"Wartau","2020-07-03"
8049,"Wartau","2020-08-28"
8049,"Wartau","2020-09-25"
8049,"Wartau","2020-10-23"
8049,"Wartau","2020-11-20"
8049,"Wartau","2020-12-18"
8050,"Seebach","2020-01-23"
8050,"Seebach","2020-02-20"
8050,"Seebach","2020-03-19"
8050,"Seebach","2020-04-16"
8050,"Seebach","2020-05-14"
8050,"Seebach","2020-06-11"
8050,"Seebach","2020-07-09"
8050,"Seebach","2020-09-03"
8050,"Seebach","2020-10-01"
8050,"Seebach","2020-10-29"
8050,"Seebach","2020-11-26"
8050,"Tramdepot Universität Irchel","2020-01-16"
8050,"Tramdepot Universität Irchel","2020-02-13"
8050,"Tramdepot Universität Irchel","2020-03-12"
8050,"Tramdepot Universität Irchel","2020-04-09"
8050,"Tramdepot Universität Irchel","2020-05-07"
8050,"Tramdepot Universität Irchel","2020-06-04"
8050,"Tramdepot Universität Irchel","2020-07-02"
8050,"Tramdepot Universität Irchel","2020-08-27"
8050,"Tramdepot Universität Irchel","2020-09-24"
8050,"Tramdepot Universität Irchel","2020-10-22"
8050,"Tramdepot Universität Irchel","2020-11-19"
8050,"Tramdepot Universität Irchel","2020-12-17"
8051,"Hirzenbach","2020-01-15"
8051,"Hirzenbach","2020-02-12"
8051,"Hirzenbach","2020-03-11"
8051,"Hirzenbach","2020-04-08"
8051,"Hirzenbach","2020-05-06"
8051,"Hirzenbach","2020-06-03"
8051,"Hirzenbach","2020-07-01"
8051,"Hirzenbach","2020-08-26"
8051,"Hirzenbach","2020-09-23"
8051,"Hirzenbach","2020-10-21"
8051,"Hirzenbach","2020-11-18"
8051,"Hirzenbach","2020-12-16"
8051,"Tramdepot Universität Irchel","2020-01-16"
8051,"Tramdepot Universität Irchel","2020-02-13"
8051,"Tramdepot Universität Irchel","2020-03-12"
8051,"Tramdepot Universität Irchel","2020-04-09"
8051,"Tramdepot Universität Irchel","2020-05-07"
8051,"Tramdepot Universität Irchel","2020-06-04"
8051,"Tramdepot Universität Irchel","2020-07-02"
8051,"Tramdepot Universität Irchel","2020-08-27"
8051,"Tramdepot Universität Irchel","2020-09-24"
8051,"Tramdepot Universität Irchel","2020-10-22"
8051,"Tramdepot Universität Irchel","2020-11-19"
8051,"Tramdepot Universität Irchel","2020-12-17"
8052,"Seebach","2020-01-23"
8052,"Seebach","2020-02-20"
8052,"Seebach","2020-03-19"
8052,"Seebach","2020-04-16"
8052,"Seebach","2020-05-14"
8052,"Seebach","2020-06-11"
8052,"Seebach","2020-07-09"
8052,"Seebach","2020-09-03"
8052,"Seebach","2020-10-01"
8052,"Seebach","2020-10-29"
8052,"Seebach","2020-11-26"
8053,"Burgwies","2020-01-20"
8053,"Burgwies","2020-02-17"
8053,"Burgwies","2020-03-16"
8053,"Burgwies","2020-05-11"
8053,"Burgwies","2020-06-08"
8053,"Burgwies","2020-07-06"
8053,"Burgwies","2020-08-31"
8053,"Burgwies","2020-09-28"
8053,"Burgwies","2020-10-26"
8053,"Burgwies","2020-11-23"
8053,"Burgwies","2020-12-21"
8055,"Albisrieden","2020-01-21"
8055,"Albisrieden","2020-02-18"
8055,"Albisrieden","2020-03-17"
8055,"Albisrieden","2020-04-14"
8055,"Albisrieden","2020-05-12"
8055,"Albisrieden","2020-06-09"
8055,"Albisrieden","2020-07-07"
8055,"Albisrieden","2020-09-01"
8055,"Albisrieden","2020-09-29"
8055,"Albisrieden","2020-10-27"
8055,"Albisrieden","2020-11-24"
8055,"Albisrieden","2020-12-22"
8055,"Strassenverkehrsamt","2020-01-24"
8055,"Strassenverkehrsamt","2020-02-21"
8055,"Strassenverkehrsamt","2020-03-20"
8055,"Strassenverkehrsamt","2020-04-17"
8055,"Strassenverkehrsamt","2020-05-15"
8055,"Strassenverkehrsamt","2020-06-12"
8055,"Strassenverkehrsamt","2020-07-10"
8055,"Strassenverkehrsamt","2020-09-04"
8055,"Strassenverkehrsamt","2020-10-02"
8055,"Strassenverkehrsamt","2020-10-30"
8055,"Strassenverkehrsamt","2020-11-27"
8057,"Tramdepot Universität Irchel","2020-01-16"
8057,"Tramdepot Universität Irchel","2020-02-13"
8057,"Tramdepot Universität Irchel","2020-03-12"
8057,"Tramdepot Universität Irchel","2020-04-09"
8057,"Tramdepot Universität Irchel","2020-05-07"
8057,"Tramdepot Universität Irchel","2020-06-04"
8057,"Tramdepot Universität Irchel","2020-07-02"
8057,"Tramdepot Universität Irchel","2020-08-27"
8057,"Tramdepot Universität Irchel","2020-09-24"
8057,"Tramdepot Universität Irchel","2020-10-22"
8057,"Tramdepot Universität Irchel","2020-11-19"
8057,"Tramdepot Universität Irchel","2020-12-17"
8064,"Hardturm (neuer Standort)","2020-01-18"
8064,"Hardturm (neuer Standort)","2020-02-15"
8064,"Hardturm (neuer Standort)","2020-03-14"
8064,"Hardturm (neuer Standort)","2020-04-11"
8064,"Hardturm (neuer Standort)","2020-05-09"
8064,"Hardturm (neuer Standort)","2020-06-06"
8064,"Hardturm (neuer Standort)","2020-07-04"
8064,"Hardturm (neuer Standort)","2020-08-29"
8064,"Hardturm (neuer Standort)","2020-09-26"
8064,"Hardturm (neuer Standort)","2020-10-24"
8064,"Hardturm (neuer Standort)","2020-11-21"
8064,"Hardturm (neuer Standort)","2020-12-19"
8064,"Wartau","2020-01-17"
8064,"Wartau","2020-02-14"
8064,"Wartau","2020-03-13"
8064,"Wartau","2020-05-08"
8064,"Wartau","2020-06-05"
8064,"Wartau","2020-07-03"
8064,"Wartau","2020-08-28"
8064,"Wartau","2020-09-25"
8064,"Wartau","2020-10-23"
8064,"Wartau","2020-11-20"
8064,"Wartau","2020-12-18"

