"PLZ";"Abholdatum"
8049;"Mo, 14. April 2014"
8049;"Mo, 28. April 2014"
8049;"Mo, 12. Mai 2014"
8049;"Mo, 26. Mai 2014"
8049;"Mo, 23. Juni 2014"
8049;"Mo, 7. Juli 2014"
8049;"Mo, 21. Juli 2014"
8049;"Mo, 4. August 2014"
8049;"Mo, 18. August 2014"
8049;"Mo, 1. September 2014"
8049;"Mo, 15. September 2014"
8049;"Mo, 29. September 2014"
8049;"Mo, 13. Oktober 2014"
8049;"Mo, 27. Oktober 2014"
8049;"Mo, 10. November 2014"
8049;"Mo, 24. November 2014"
8049;"Mo, 8. Dezember 2014"
8049;"Mo, 22. Dezember 2014"
8050;"Di, 7. Januar 2014"
8050;"Di, 21. Januar 2014"
8050;"Di, 4. Februar 2014"
8050;"Di, 18. Februar 2014"
8050;"Di, 4. März 2014"
8050;"Di, 18. März 2014"
8050;"Di, 1. April 2014"
8050;"Di, 15. April 2014"
8050;"Di, 29. April 2014"
8050;"Di, 13. Mai 2014"
8050;"Di, 27. Mai 2014"
8050;"Di, 10. Juni 2014"
8050;"Di, 24. Juni 2014"
8050;"Di, 8. Juli 2014"
8050;"Di, 22. Juli 2014"
8050;"Di, 5. August 2014"
8050;"Di, 19. August 2014"
8050;"Di, 2. September 2014"
8050;"Di, 16. September 2014"
8050;"Di, 30. September 2014"
8050;"Di, 14. Oktober 2014"
8050;"Di, 28. Oktober 2014"
8050;"Di, 11. November 2014"
8050;"Di, 25. November 2014"
8050;"Di, 9. Dezember 2014"
8050;"Di, 23. Dezember 2014"
8051;"Mo, 13. Januar 2014"
8051;"Mo, 27. Januar 2014"
8051;"Mo, 10. Februar 2014"
8051;"Mo, 24. Februar 2014"
8051;"Mo, 10. März 2014"
8051;"Mo, 24. März 2014"
8051;"Mo, 7. April 2014"
8051;"Mo, 5. Mai 2014"
8051;"Mo, 19. Mai 2014"
8051;"Mo, 2. Juni 2014"
8051;"Mo, 16. Juni 2014"
8051;"Mo, 30. Juni 2014"
8051;"Mo, 14. Juli 2014"
8051;"Mo, 28. Juli 2014"
8051;"Mo, 11. August 2014"
8051;"Mo, 25. August 2014"
8051;"Mo, 8. September 2014"
8051;"Mo, 22. September 2014"
8051;"Mo, 6. Oktober 2014"
8051;"Mo, 20. Oktober 2014"
8051;"Mo, 3. November 2014"
8051;"Mo, 17. November 2014"
8051;"Mo, 1. Dezember 2014"
8051;"Mo, 15. Dezember 2014"
8051;"Mo, 29. Dezember 2014"
8052;"Di, 7. Januar 2014"
8052;"Di, 21. Januar 2014"
8052;"Di, 4. Februar 2014"
8052;"Di, 18. Februar 2014"
8052;"Di, 4. März 2014"
8052;"Di, 18. März 2014"
8052;"Di, 1. April 2014"
8052;"Di, 15. April 2014"
8052;"Di, 29. April 2014"
8052;"Di, 13. Mai 2014"
8052;"Di, 27. Mai 2014"
8052;"Di, 10. Juni 2014"
8052;"Di, 24. Juni 2014"
8052;"Di, 8. Juli 2014"
8052;"Di, 22. Juli 2014"
8052;"Di, 5. August 2014"
8052;"Di, 19. August 2014"
8052;"Di, 2. September 2014"
8052;"Di, 16. September 2014"
8052;"Di, 30. September 2014"
8052;"Di, 14. Oktober 2014"
8052;"Di, 28. Oktober 2014"
8052;"Di, 11. November 2014"
8052;"Di, 25. November 2014"
8052;"Di, 9. Dezember 2014"
8052;"Di, 23. Dezember 2014"
8053;"Mi, 15. Januar 2014"
8053;"Mi, 29. Januar 2014"
8053;"Mi, 12. Februar 2014"
8053;"Mi, 26. Februar 2014"
8053;"Mi, 12. März 2014"
8053;"Mi, 26. März 2014"
8053;"Mi, 9. April 2014"
8053;"Mi, 23. April 2014"
8053;"Mi, 7. Mai 2014"
8053;"Mi, 21. Mai 2014"
8053;"Mi, 4. Juni 2014"
8053;"Mi, 18. Juni 2014"
8053;"Mi, 2. Juli 2014"
8053;"Mi, 16. Juli 2014"
8053;"Mi, 30. Juli 2014"
8053;"Mi, 13. August 2014"
8053;"Mi, 27. August 2014"
8053;"Mi, 10. September 2014"
8053;"Mi, 24. September 2014"
8053;"Mi, 8. Oktober 2014"
8053;"Mi, 22. Oktober 2014"
8053;"Mi, 5. November 2014"
8053;"Mi, 19. November 2014"
8053;"Mi, 3. Dezember 2014"
8053;"Mi, 17. Dezember 2014"
8053;"Mi, 31. Dezember 2014"
8055;"Do, 9. Januar 2014"
8055;"Do, 23. Januar 2014"
8055;"Do, 6. Februar 2014"
8055;"Do, 20. Februar 2014"
8055;"Do, 6. März 2014"
8055;"Do, 20. März 2014"
8055;"Do, 3. April 2014"
8055;"Do, 17. April 2014"
8055;"Do, 15. Mai 2014"
8055;"Do, 12. Juni 2014"
8055;"Do, 26. Juni 2014"
8055;"Do, 10. Juli 2014"
8055;"Do, 24. Juli 2014"
8055;"Do, 7. August 2014"
8055;"Do, 21. August 2014"
8055;"Do, 4. September 2014"
8055;"Do, 18. September 2014"
8055;"Do, 2. Oktober 2014"
8055;"Do, 16. Oktober 2014"
8055;"Do, 30. Oktober 2014"
8055;"Do, 13. November 2014"
8055;"Do, 27. November 2014"
8055;"Do, 11. Dezember 2014"
8057;"Di, 14. Januar 2014"
8057;"Di, 28. Januar 2014"
8057;"Di, 11. Februar 2014"
8057;"Di, 25. Februar 2014"
8057;"Di, 11. März 2014"
8057;"Di, 25. März 2014"
8057;"Di, 8. April 2014"
8057;"Di, 22. April 2014"
8057;"Di, 6. Mai 2014"
8057;"Di, 20. Mai 2014"
8057;"Di, 3. Juni 2014"
8057;"Di, 17. Juni 2014"
8057;"Di, 1. Juli 2014"
8057;"Di, 15. Juli 2014"
8057;"Di, 29. Juli 2014"
8057;"Di, 12. August 2014"
8057;"Di, 26. August 2014"
8057;"Di, 9. September 2014"
8057;"Di, 23. September 2014"
8057;"Di, 7. Oktober 2014"
8057;"Di, 21. Oktober 2014"
8057;"Di, 4. November 2014"
8057;"Di, 18. November 2014"
8057;"Di, 2. Dezember 2014"
8057;"Di, 16. Dezember 2014"
8057;"Di, 30. Dezember 2014"
8064;"Mi, 8. Januar 2014"
8064;"Mi, 22. Januar 2014"
8064;"Mi, 5. Februar 2014"
8064;"Mi, 19. Februar 2014"
8064;"Mi, 5. März 2014"
8064;"Mi, 19. März 2014"
8064;"Mi, 2. April 2014"
8064;"Mi, 16. April 2014"
8064;"Mi, 30. April 2014"
8064;"Mi, 14. Mai 2014"
8064;"Mi, 28. Mai 2014"
8064;"Mi, 11. Juni 2014"
8064;"Mi, 25. Juni 2014"
8064;"Mi, 9. Juli 2014"
8064;"Mi, 23. Juli 2014"
8064;"Mi, 6. August 2014"
8064;"Mi, 20. August 2014"
8064;"Mi, 3. September 2014"
8064;"Mi, 17. September 2014"
8064;"Mi, 1. Oktober 2014"
8064;"Mi, 15. Oktober 2014"
8064;"Mi, 29. Oktober 2014"
8064;"Mi, 12. November 2014"
8064;"Mi, 26. November 2014"
8064;"Mi, 10. Dezember 2014"
8064;"Mi, 24. Dezember 2014"
