"PLZ";"Abholdatum"
8004;"Fr, 17. Juli 2015"
8004;"Di, 21. Juli 2015"
8004;"Fr, 24. Juli 2015"
8004;"Di, 28. Juli 2015"
8004;"Fr, 31. Juli 2015"
8004;"Di, 4. August 2015"
8004;"Fr, 7. August 2015"
8004;"Di, 11. August 2015"
8004;"Fr, 14. August 2015"
8004;"Di, 18. August 2015"
8004;"Fr, 21. August 2015"
8004;"Di, 25. August 2015"
8004;"Fr, 28. August 2015"
8004;"Di, 1. September 2015"
8004;"Fr, 4. September 2015"
8004;"Di, 8. September 2015"
8004;"Fr, 11. September 2015"
8004;"Di, 15. September 2015"
8004;"Fr, 18. September 2015"
8004;"Di, 22. September 2015"
8004;"Fr, 25. September 2015"
8004;"Di, 29. September 2015"
8004;"Fr, 2. Oktober 2015"
8004;"Di, 6. Oktober 2015"
8004;"Fr, 9. Oktober 2015"
8004;"Di, 13. Oktober 2015"
8004;"Fr, 16. Oktober 2015"
8004;"Di, 20. Oktober 2015"
8004;"Fr, 23. Oktober 2015"
8004;"Di, 27. Oktober 2015"
8004;"Fr, 30. Oktober 2015"
8004;"Di, 3. November 2015"
8004;"Fr, 6. November 2015"
8004;"Di, 10. November 2015"
8004;"Fr, 13. November 2015"
8004;"Di, 17. November 2015"
8004;"Fr, 20. November 2015"
8004;"Di, 24. November 2015"
8004;"Fr, 27. November 2015"
8004;"Di, 1. Dezember 2015"
8004;"Fr, 4. Dezember 2015"
8004;"Di, 8. Dezember 2015"
8004;"Fr, 11. Dezember 2015"
8004;"Di, 15. Dezember 2015"
8004;"Fr, 18. Dezember 2015"
8004;"Di, 22. Dezember 2015"
8004;"Di, 29. Dezember 2015"
8005;"Di, 6. Januar 2015"
8005;"Fr, 9. Januar 2015"
8005;"Di, 13. Januar 2015"
8005;"Fr, 16. Januar 2015"
8005;"Di, 20. Januar 2015"
8005;"Fr, 23. Januar 2015"
8005;"Di, 27. Januar 2015"
8005;"Fr, 30. Januar 2015"
8005;"Di, 3. Februar 2015"
8005;"Fr, 6. Februar 2015"
8005;"Di, 10. Februar 2015"
8005;"Fr, 13. Februar 2015"
8005;"Di, 17. Februar 2015"
8005;"Fr, 20. Februar 2015"
8005;"Di, 24. Februar 2015"
8005;"Fr, 27. Februar 2015"
8005;"Di, 3. März 2015"
8005;"Fr, 6. März 2015"
8005;"Di, 10. März 2015"
8005;"Fr, 13. März 2015"
8005;"Di, 17. März 2015"
8005;"Fr, 20. März 2015"
8005;"Di, 24. März 2015"
8005;"Fr, 27. März 2015"
8005;"Di, 31. März 2015"
8005;"Di, 7. April 2015"
8005;"Fr, 10. April 2015"
8005;"Di, 14. April 2015"
8005;"Fr, 17. April 2015"
8005;"Di, 21. April 2015"
8005;"Fr, 24. April 2015"
8005;"Di, 28. April 2015"
8005;"Sa, 2. Mai 2015"
8005;"Di, 5. Mai 2015"
8005;"Fr, 8. Mai 2015"
8005;"Di, 12. Mai 2015"
8005;"Fr, 15. Mai 2015"
8005;"Di, 19. Mai 2015"
8005;"Fr, 22. Mai 2015"
8005;"Di, 26. Mai 2015"
8005;"Fr, 29. Mai 2015"
8005;"Di, 2. Juni 2015"
8005;"Fr, 5. Juni 2015"
8005;"Di, 9. Juni 2015"
8005;"Fr, 12. Juni 2015"
8005;"Di, 16. Juni 2015"
8005;"Fr, 19. Juni 2015"
8005;"Di, 23. Juni 2015"
8005;"Fr, 26. Juni 2015"
8005;"Di, 30. Juni 2015"
8005;"Fr, 3. Juli 2015"
8005;"Di, 7. Juli 2015"
8005;"Fr, 10. Juli 2015"
8005;"Di, 14. Juli 2015"
8005;"Fr, 17. Juli 2015"
8005;"Di, 21. Juli 2015"
8005;"Fr, 24. Juli 2015"
8005;"Di, 28. Juli 2015"
8005;"Fr, 31. Juli 2015"
8005;"Di, 4. August 2015"
8005;"Fr, 7. August 2015"
8005;"Di, 11. August 2015"
8005;"Fr, 14. August 2015"
8005;"Di, 18. August 2015"
8005;"Fr, 21. August 2015"
8005;"Di, 25. August 2015"
8005;"Fr, 28. August 2015"
8005;"Di, 1. September 2015"
8005;"Fr, 4. September 2015"
8005;"Di, 8. September 2015"
8005;"Fr, 11. September 2015"
8005;"Di, 15. September 2015"
8005;"Fr, 18. September 2015"
8005;"Di, 22. September 2015"
8005;"Fr, 25. September 2015"
8005;"Di, 29. September 2015"
8005;"Fr, 2. Oktober 2015"
8005;"Di, 6. Oktober 2015"
8005;"Fr, 9. Oktober 2015"
8005;"Di, 13. Oktober 2015"
8005;"Fr, 16. Oktober 2015"
8005;"Di, 20. Oktober 2015"
8005;"Fr, 23. Oktober 2015"
8005;"Di, 27. Oktober 2015"
8005;"Fr, 30. Oktober 2015"
8005;"Di, 3. November 2015"
8005;"Fr, 6. November 2015"
8005;"Di, 10. November 2015"
8005;"Fr, 13. November 2015"
8005;"Di, 17. November 2015"
8005;"Fr, 20. November 2015"
8005;"Di, 24. November 2015"
8005;"Fr, 27. November 2015"
8005;"Di, 1. Dezember 2015"
8005;"Fr, 4. Dezember 2015"
8005;"Di, 8. Dezember 2015"
8005;"Fr, 11. Dezember 2015"
8005;"Di, 15. Dezember 2015"
8005;"Fr, 18. Dezember 2015"
8005;"Di, 22. Dezember 2015"
8005;"Di, 29. Dezember 2015"
8006;"Sa, 3. Januar 2015"
8006;"Do, 8. Januar 2015"
8006;"Do, 15. Januar 2015"
8006;"Do, 22. Januar 2015"
8006;"Do, 29. Januar 2015"
8006;"Do, 5. Februar 2015"
8006;"Do, 12. Februar 2015"
8006;"Do, 19. Februar 2015"
8006;"Do, 26. Februar 2015"
8006;"Do, 5. März 2015"
8006;"Do, 12. März 2015"
8006;"Do, 19. März 2015"
8006;"Do, 26. März 2015"
8006;"Do, 2. April 2015"
8006;"Do, 9. April 2015"
8006;"Do, 16. April 2015"
8006;"Do, 23. April 2015"
8006;"Do, 30. April 2015"
8006;"Do, 7. Mai 2015"
8006;"Sa, 16. Mai 2015"
8006;"Do, 21. Mai 2015"
8006;"Do, 28. Mai 2015"
8006;"Do, 4. Juni 2015"
8006;"Do, 11. Juni 2015"
8006;"Do, 18. Juni 2015"
8006;"Do, 25. Juni 2015"
8006;"Do, 2. Juli 2015"
8006;"Do, 9. Juli 2015"
8006;"Do, 16. Juli 2015"
8006;"Do, 23. Juli 2015"
8006;"Do, 30. Juli 2015"
8006;"Do, 6. August 2015"
8006;"Do, 13. August 2015"
8006;"Do, 20. August 2015"
8006;"Do, 27. August 2015"
8006;"Do, 3. September 2015"
8006;"Do, 10. September 2015"
8006;"Do, 17. September 2015"
8006;"Do, 24. September 2015"
8006;"Do, 1. Oktober 2015"
8006;"Do, 8. Oktober 2015"
8006;"Do, 15. Oktober 2015"
8006;"Do, 22. Oktober 2015"
8006;"Do, 29. Oktober 2015"
8006;"Do, 5. November 2015"
8006;"Do, 12. November 2015"
8006;"Do, 19. November 2015"
8006;"Do, 26. November 2015"
8006;"Do, 3. Dezember 2015"
8006;"Do, 10. Dezember 2015"
8006;"Do, 17. Dezember 2015"
8006;"Do, 24. Dezember 2015"
8006;"Do, 31. Dezember 2015"
8008;"Sa, 3. Januar 2015"
8008;"Fr, 9. Januar 2015"
8008;"Fr, 16. Januar 2015"
8008;"Fr, 23. Januar 2015"
8008;"Fr, 30. Januar 2015"
8008;"Fr, 6. Februar 2015"
8008;"Fr, 13. Februar 2015"
8008;"Fr, 20. Februar 2015"
8008;"Fr, 27. Februar 2015"
8008;"Fr, 6. März 2015"
8008;"Fr, 13. März 2015"
8008;"Fr, 20. März 2015"
8008;"Fr, 27. März 2015"
8008;"Sa, 4. April 2015"
8008;"Fr, 10. April 2015"
8008;"Fr, 17. April 2015"
8008;"Fr, 24. April 2015"
8008;"Sa, 2. Mai 2015"
8008;"Fr, 8. Mai 2015"
8008;"Fr, 15. Mai 2015"
8008;"Fr, 22. Mai 2015"
8008;"Fr, 29. Mai 2015"
8008;"Fr, 5. Juni 2015"
8008;"Fr, 12. Juni 2015"
8008;"Fr, 19. Juni 2015"
8008;"Fr, 26. Juni 2015"
8008;"Fr, 3. Juli 2015"
8008;"Fr, 10. Juli 2015"
8008;"Fr, 17. Juli 2015"
8008;"Fr, 24. Juli 2015"
8008;"Fr, 31. Juli 2015"
8008;"Fr, 7. August 2015"
8008;"Fr, 14. August 2015"
8008;"Fr, 21. August 2015"
8008;"Fr, 28. August 2015"
8008;"Fr, 4. September 2015"
8008;"Fr, 11. September 2015"
8008;"Fr, 18. September 2015"
8008;"Fr, 25. September 2015"
8008;"Fr, 2. Oktober 2015"
8008;"Fr, 9. Oktober 2015"
8008;"Fr, 16. Oktober 2015"
8008;"Fr, 23. Oktober 2015"
8008;"Fr, 30. Oktober 2015"
8008;"Fr, 6. November 2015"
8008;"Fr, 13. November 2015"
8008;"Fr, 20. November 2015"
8008;"Fr, 27. November 2015"
8008;"Fr, 4. Dezember 2015"
8008;"Fr, 11. Dezember 2015"
8008;"Fr, 18. Dezember 2015"
8008;"Do, 24. Dezember 2015"
8032;"Sa, 3. Januar 2015"
8032;"Fr, 9. Januar 2015"
8032;"Fr, 16. Januar 2015"
8032;"Fr, 23. Januar 2015"
8032;"Fr, 30. Januar 2015"
8032;"Fr, 6. Februar 2015"
8032;"Fr, 13. Februar 2015"
8032;"Fr, 20. Februar 2015"
8032;"Fr, 27. Februar 2015"
8032;"Fr, 6. März 2015"
8032;"Fr, 13. März 2015"
8032;"Fr, 20. März 2015"
8032;"Fr, 27. März 2015"
8032;"Sa, 4. April 2015"
8032;"Fr, 10. April 2015"
8032;"Fr, 17. April 2015"
8032;"Fr, 24. April 2015"
8032;"Sa, 2. Mai 2015"
8032;"Fr, 8. Mai 2015"
8032;"Fr, 15. Mai 2015"
8032;"Fr, 22. Mai 2015"
8032;"Fr, 29. Mai 2015"
8032;"Fr, 5. Juni 2015"
8032;"Fr, 12. Juni 2015"
8032;"Fr, 19. Juni 2015"
8032;"Fr, 26. Juni 2015"
8032;"Fr, 3. Juli 2015"
8032;"Fr, 10. Juli 2015"
8032;"Fr, 17. Juli 2015"
8032;"Fr, 24. Juli 2015"
8032;"Fr, 31. Juli 2015"
8032;"Fr, 7. August 2015"
8032;"Fr, 14. August 2015"
8032;"Fr, 21. August 2015"
8032;"Fr, 28. August 2015"
8032;"Fr, 4. September 2015"
8032;"Fr, 11. September 2015"
8032;"Fr, 18. September 2015"
8032;"Fr, 25. September 2015"
8032;"Fr, 2. Oktober 2015"
8032;"Fr, 9. Oktober 2015"
8032;"Fr, 16. Oktober 2015"
8032;"Fr, 23. Oktober 2015"
8032;"Fr, 30. Oktober 2015"
8032;"Fr, 6. November 2015"
8032;"Fr, 13. November 2015"
8032;"Fr, 20. November 2015"
8032;"Fr, 27. November 2015"
8032;"Fr, 4. Dezember 2015"
8032;"Fr, 11. Dezember 2015"
8032;"Fr, 18. Dezember 2015"
8032;"Do, 24. Dezember 2015"
8037;"Sa, 3. Januar 2015"
8037;"Do, 8. Januar 2015"
8037;"Do, 15. Januar 2015"
8037;"Do, 22. Januar 2015"
8037;"Do, 29. Januar 2015"
8037;"Do, 5. Februar 2015"
8037;"Do, 12. Februar 2015"
8037;"Do, 19. Februar 2015"
8037;"Do, 26. Februar 2015"
8037;"Do, 5. März 2015"
8037;"Do, 12. März 2015"
8037;"Do, 19. März 2015"
8037;"Do, 26. März 2015"
8037;"Do, 2. April 2015"
8037;"Do, 9. April 2015"
8037;"Do, 16. April 2015"
8037;"Do, 23. April 2015"
8037;"Do, 30. April 2015"
8037;"Do, 7. Mai 2015"
8037;"Sa, 16. Mai 2015"
8037;"Do, 21. Mai 2015"
8037;"Do, 28. Mai 2015"
8037;"Do, 4. Juni 2015"
8037;"Do, 11. Juni 2015"
8037;"Do, 18. Juni 2015"
8037;"Do, 25. Juni 2015"
8037;"Do, 2. Juli 2015"
8037;"Do, 9. Juli 2015"
8037;"Do, 16. Juli 2015"
8037;"Do, 23. Juli 2015"
8037;"Do, 30. Juli 2015"
8037;"Do, 6. August 2015"
8037;"Do, 13. August 2015"
8037;"Do, 20. August 2015"
8037;"Do, 27. August 2015"
8037;"Do, 3. September 2015"
8037;"Do, 10. September 2015"
8037;"Do, 17. September 2015"
8037;"Do, 24. September 2015"
8037;"Do, 1. Oktober 2015"
8037;"Do, 8. Oktober 2015"
8037;"Do, 15. Oktober 2015"
8037;"Do, 22. Oktober 2015"
8037;"Do, 29. Oktober 2015"
8037;"Do, 5. November 2015"
8037;"Do, 12. November 2015"
8037;"Do, 19. November 2015"
8037;"Do, 26. November 2015"
8037;"Do, 3. Dezember 2015"
8037;"Do, 10. Dezember 2015"
8037;"Do, 17. Dezember 2015"
8037;"Do, 24. Dezember 2015"
8037;"Do, 31. Dezember 2015"
8038;"Mo, 5. Januar 2015"
8038;"Mo, 12. Januar 2015"
8038;"Mo, 19. Januar 2015"
8038;"Mo, 26. Januar 2015"
8038;"Mo, 2. Februar 2015"
8038;"Mo, 9. Februar 2015"
8038;"Mo, 16. Februar 2015"
8038;"Mo, 23. Februar 2015"
8038;"Mo, 2. März 2015"
8038;"Mo, 9. März 2015"
8038;"Mo, 16. März 2015"
8038;"Mo, 23. März 2015"
8038;"Mo, 30. März 2015"
8038;"Sa, 4. April 2015"
8038;"Mo, 13. April 2015"
8038;"Mo, 20. April 2015"
8038;"Mo, 27. April 2015"
8038;"Mo, 4. Mai 2015"
8038;"Mo, 11. Mai 2015"
8038;"Mo, 18. Mai 2015"
8038;"Sa, 23. Mai 2015"
8038;"Mo, 1. Juni 2015"
8038;"Mo, 8. Juni 2015"
8038;"Mo, 15. Juni 2015"
8038;"Mo, 22. Juni 2015"
8038;"Mo, 29. Juni 2015"
8038;"Mo, 6. Juli 2015"
8038;"Mo, 13. Juli 2015"
8038;"Mo, 20. Juli 2015"
8038;"Mo, 27. Juli 2015"
8038;"Mo, 3. August 2015"
8038;"Mo, 10. August 2015"
8038;"Mo, 17. August 2015"
8038;"Mo, 24. August 2015"
8038;"Mo, 31. August 2015"
8038;"Mo, 7. September 2015"
8038;"Mo, 14. September 2015"
8038;"Mo, 21. September 2015"
8038;"Mo, 28. September 2015"
8038;"Mo, 5. Oktober 2015"
8038;"Mo, 12. Oktober 2015"
8038;"Mo, 19. Oktober 2015"
8038;"Mo, 26. Oktober 2015"
8038;"Mo, 2. November 2015"
8038;"Mo, 9. November 2015"
8038;"Mo, 16. November 2015"
8038;"Mo, 23. November 2015"
8038;"Mo, 30. November 2015"
8038;"Mo, 7. Dezember 2015"
8038;"Mo, 14. Dezember 2015"
8038;"Mo, 21. Dezember 2015"
8038;"Mo, 28. Dezember 2015"
8041;"Mo, 5. Januar 2015"
8041;"Mo, 12. Januar 2015"
8041;"Mo, 19. Januar 2015"
8041;"Mo, 26. Januar 2015"
8041;"Mo, 2. Februar 2015"
8041;"Mo, 9. Februar 2015"
8041;"Mo, 16. Februar 2015"
8041;"Mo, 23. Februar 2015"
8041;"Mo, 2. März 2015"
8041;"Mo, 9. März 2015"
8041;"Mo, 16. März 2015"
8041;"Mo, 23. März 2015"
8041;"Mo, 30. März 2015"
8041;"Sa, 4. April 2015"
8041;"Mo, 13. April 2015"
8041;"Mo, 20. April 2015"
8041;"Mo, 27. April 2015"
8041;"Mo, 4. Mai 2015"
8041;"Mo, 11. Mai 2015"
8041;"Mo, 18. Mai 2015"
8041;"Sa, 23. Mai 2015"
8041;"Mo, 1. Juni 2015"
8041;"Mo, 8. Juni 2015"
8041;"Mo, 15. Juni 2015"
8041;"Mo, 22. Juni 2015"
8041;"Mo, 29. Juni 2015"
8041;"Mo, 6. Juli 2015"
8041;"Mo, 13. Juli 2015"
8041;"Mo, 20. Juli 2015"
8041;"Mo, 27. Juli 2015"
8041;"Mo, 3. August 2015"
8041;"Mo, 10. August 2015"
8041;"Mo, 17. August 2015"
8041;"Mo, 24. August 2015"
8041;"Mo, 31. August 2015"
8041;"Mo, 7. September 2015"
8041;"Mo, 14. September 2015"
8041;"Mo, 21. September 2015"
8041;"Mo, 28. September 2015"
8041;"Mo, 5. Oktober 2015"
8041;"Mo, 12. Oktober 2015"
8041;"Mo, 19. Oktober 2015"
8041;"Mo, 26. Oktober 2015"
8041;"Mo, 2. November 2015"
8041;"Mo, 9. November 2015"
8041;"Mo, 16. November 2015"
8041;"Mo, 23. November 2015"
8041;"Mo, 30. November 2015"
8041;"Mo, 7. Dezember 2015"
8041;"Mo, 14. Dezember 2015"
8041;"Mo, 21. Dezember 2015"
8041;"Mo, 28. Dezember 2015"
8044;"Sa, 3. Januar 2015"
8044;"Do, 8. Januar 2015"
8044;"Do, 15. Januar 2015"
8044;"Do, 22. Januar 2015"
8044;"Do, 29. Januar 2015"
8044;"Do, 5. Februar 2015"
8044;"Do, 12. Februar 2015"
8044;"Do, 19. Februar 2015"
8044;"Do, 26. Februar 2015"
8044;"Do, 5. März 2015"
8044;"Do, 12. März 2015"
8044;"Do, 19. März 2015"
8044;"Do, 26. März 2015"
8044;"Do, 2. April 2015"
8044;"Do, 9. April 2015"
8044;"Do, 16. April 2015"
8044;"Do, 23. April 2015"
8044;"Do, 30. April 2015"
8044;"Do, 7. Mai 2015"
8044;"Sa, 16. Mai 2015"
8044;"Do, 21. Mai 2015"
8044;"Do, 28. Mai 2015"
8044;"Do, 4. Juni 2015"
8044;"Do, 11. Juni 2015"
8044;"Do, 18. Juni 2015"
8044;"Do, 25. Juni 2015"
8044;"Do, 2. Juli 2015"
8044;"Do, 9. Juli 2015"
8044;"Do, 16. Juli 2015"
8044;"Do, 23. Juli 2015"
8044;"Do, 30. Juli 2015"
8044;"Do, 6. August 2015"
8044;"Do, 13. August 2015"
8044;"Do, 20. August 2015"
8044;"Do, 27. August 2015"
8044;"Do, 3. September 2015"
8044;"Do, 10. September 2015"
8044;"Do, 17. September 2015"
8044;"Do, 24. September 2015"
8044;"Do, 1. Oktober 2015"
8044;"Do, 8. Oktober 2015"
8044;"Do, 15. Oktober 2015"
8044;"Do, 22. Oktober 2015"
8044;"Do, 29. Oktober 2015"
8044;"Do, 5. November 2015"
8044;"Do, 12. November 2015"
8044;"Do, 19. November 2015"
8044;"Do, 26. November 2015"
8044;"Do, 3. Dezember 2015"
8044;"Do, 10. Dezember 2015"
8044;"Do, 17. Dezember 2015"
8044;"Do, 24. Dezember 2015"
8044;"Do, 31. Dezember 2015"
8045;"Mo, 5. Januar 2015"
8045;"Mo, 12. Januar 2015"
8045;"Mo, 19. Januar 2015"
8045;"Mo, 26. Januar 2015"
