"PLZ";"Abholdatum"
8004;"Mo, 16. November 2015"
8004;"Mo, 23. November 2015"
8004;"Mo, 30. November 2015"
8004;"Mo, 7. Dezember 2015"
8004;"Mo, 21. Dezember 2015"
8005;"Mo, 5. Januar 2015"
8005;"Mo, 19. Januar 2015"
8005;"Mo, 2. Februar 2015"
8005;"Mo, 16. Februar 2015"
8005;"Mo, 2. März 2015"
8005;"Mo, 16. März 2015"
8005;"Mo, 23. März 2015"
8005;"Mo, 30. März 2015"
8005;"Di, 7. April 2015"
8005;"Mo, 13. April 2015"
8005;"Mo, 20. April 2015"
8005;"Mo, 27. April 2015"
8005;"Mo, 4. Mai 2015"
8005;"Mo, 11. Mai 2015"
8005;"Mo, 18. Mai 2015"
8005;"Sa, 23. Mai 2015"
8005;"Mo, 1. Juni 2015"
8005;"Mo, 8. Juni 2015"
8005;"Mo, 15. Juni 2015"
8005;"Mo, 22. Juni 2015"
8005;"Mo, 29. Juni 2015"
8005;"Mo, 6. Juli 2015"
8005;"Mo, 13. Juli 2015"
8005;"Mo, 20. Juli 2015"
8005;"Mo, 27. Juli 2015"
8005;"Mo, 3. August 2015"
8005;"Mo, 10. August 2015"
8005;"Mo, 17. August 2015"
8005;"Mo, 24. August 2015"
8005;"Mo, 31. August 2015"
8005;"Mo, 7. September 2015"
8005;"Mo, 14. September 2015"
8005;"Mo, 21. September 2015"
8005;"Mo, 28. September 2015"
8005;"Mo, 5. Oktober 2015"
8005;"Mo, 12. Oktober 2015"
8005;"Mo, 19. Oktober 2015"
8005;"Mo, 26. Oktober 2015"
8005;"Mo, 2. November 2015"
8005;"Mo, 9. November 2015"
8005;"Mo, 16. November 2015"
8005;"Mo, 23. November 2015"
8005;"Mo, 30. November 2015"
8005;"Mo, 7. Dezember 2015"
8005;"Mo, 21. Dezember 2015"
8006;"Di, 6. Januar 2015"
8006;"Di, 20. Januar 2015"
8006;"Di, 3. Februar 2015"
8006;"Di, 17. Februar 2015"
8006;"Di, 3. März 2015"
8006;"Di, 17. März 2015"
8006;"Di, 24. März 2015"
8006;"Di, 31. März 2015"
8006;"Di, 7. April 2015"
8006;"Di, 14. April 2015"
8006;"Di, 21. April 2015"
8006;"Di, 28. April 2015"
8006;"Di, 5. Mai 2015"
8006;"Di, 12. Mai 2015"
8006;"Di, 19. Mai 2015"
8006;"Di, 26. Mai 2015"
8006;"Di, 2. Juni 2015"
8006;"Di, 9. Juni 2015"
8006;"Di, 16. Juni 2015"
8006;"Di, 23. Juni 2015"
8006;"Di, 30. Juni 2015"
8006;"Di, 7. Juli 2015"
8006;"Di, 14. Juli 2015"
8006;"Di, 21. Juli 2015"
8006;"Di, 28. Juli 2015"
8006;"Di, 4. August 2015"
8006;"Di, 11. August 2015"
8006;"Di, 18. August 2015"
8006;"Di, 25. August 2015"
8006;"Di, 1. September 2015"
8006;"Di, 8. September 2015"
8006;"Di, 15. September 2015"
8006;"Di, 22. September 2015"
8006;"Di, 29. September 2015"
8006;"Di, 6. Oktober 2015"
8006;"Di, 13. Oktober 2015"
8006;"Di, 20. Oktober 2015"
8006;"Di, 27. Oktober 2015"
8006;"Di, 3. November 2015"
8006;"Di, 10. November 2015"
8006;"Di, 17. November 2015"
8006;"Di, 24. November 2015"
8006;"Di, 1. Dezember 2015"
8006;"Di, 8. Dezember 2015"
8006;"Di, 22. Dezember 2015"
8008;"Mo, 5. Januar 2015"
8008;"Mo, 19. Januar 2015"
8008;"Mo, 2. Februar 2015"
8008;"Mo, 16. Februar 2015"
8008;"Mo, 2. März 2015"
8008;"Mo, 16. März 2015"
8008;"Mo, 23. März 2015"
8008;"Mo, 30. März 2015"
8008;"Di, 7. April 2015"
8008;"Mo, 13. April 2015"
8008;"Mo, 20. April 2015"
8008;"Mo, 27. April 2015"
8008;"Mo, 4. Mai 2015"
8008;"Mo, 11. Mai 2015"
8008;"Mo, 18. Mai 2015"
8008;"Sa, 23. Mai 2015"
8008;"Mo, 1. Juni 2015"
8008;"Mo, 8. Juni 2015"
8008;"Mo, 15. Juni 2015"
8008;"Mo, 22. Juni 2015"
8008;"Mo, 29. Juni 2015"
8008;"Mo, 6. Juli 2015"
8008;"Mo, 13. Juli 2015"
8008;"Mo, 20. Juli 2015"
8008;"Mo, 27. Juli 2015"
8008;"Mo, 3. August 2015"
8008;"Mo, 10. August 2015"
8008;"Mo, 17. August 2015"
8008;"Mo, 24. August 2015"
8008;"Mo, 31. August 2015"
8008;"Mo, 7. September 2015"
8008;"Mo, 14. September 2015"
8008;"Mo, 21. September 2015"
8008;"Mo, 28. September 2015"
8008;"Mo, 5. Oktober 2015"
8008;"Mo, 12. Oktober 2015"
8008;"Mo, 19. Oktober 2015"
8008;"Mo, 26. Oktober 2015"
8008;"Mo, 2. November 2015"
8008;"Mo, 9. November 2015"
8008;"Mo, 16. November 2015"
8008;"Mo, 23. November 2015"
8008;"Mo, 30. November 2015"
8008;"Mo, 7. Dezember 2015"
8008;"Mo, 21. Dezember 2015"
8032;"Mo, 5. Januar 2015"
8032;"Mo, 19. Januar 2015"
8032;"Mo, 2. Februar 2015"
8032;"Mo, 16. Februar 2015"
8032;"Mo, 2. März 2015"
8032;"Mo, 16. März 2015"
8032;"Mo, 23. März 2015"
8032;"Mo, 30. März 2015"
8032;"Mi, 8. April 2015"
8032;"Mo, 13. April 2015"
8032;"Mo, 20. April 2015"
8032;"Mo, 27. April 2015"
8032;"Mo, 4. Mai 2015"
8032;"Mo, 11. Mai 2015"
8032;"Mo, 18. Mai 2015"
8032;"Sa, 23. Mai 2015"
8032;"Mo, 1. Juni 2015"
8032;"Mo, 8. Juni 2015"
8032;"Mo, 15. Juni 2015"
8032;"Mo, 22. Juni 2015"
8032;"Mo, 29. Juni 2015"
8032;"Mo, 6. Juli 2015"
8032;"Mo, 13. Juli 2015"
8032;"Mo, 20. Juli 2015"
8032;"Mo, 27. Juli 2015"
8032;"Mo, 3. August 2015"
8032;"Mo, 10. August 2015"
8032;"Mo, 17. August 2015"
8032;"Mo, 24. August 2015"
8032;"Mo, 31. August 2015"
8032;"Mo, 7. September 2015"
8032;"Mo, 14. September 2015"
8032;"Mo, 21. September 2015"
8032;"Mo, 28. September 2015"
8032;"Mo, 5. Oktober 2015"
8032;"Mo, 12. Oktober 2015"
8032;"Mo, 19. Oktober 2015"
8032;"Mo, 26. Oktober 2015"
8032;"Mo, 2. November 2015"
8032;"Mo, 9. November 2015"
8032;"Mo, 16. November 2015"
8032;"Mo, 23. November 2015"
8032;"Mo, 30. November 2015"
8032;"Mo, 7. Dezember 2015"
8032;"Mo, 21. Dezember 2015"
8037;"Di, 6. Januar 2015"
8037;"Di, 20. Januar 2015"
8037;"Di, 3. Februar 2015"
8037;"Di, 17. Februar 2015"
8037;"Di, 3. März 2015"
8037;"Di, 17. März 2015"
8037;"Di, 24. März 2015"
8037;"Di, 31. März 2015"
8037;"Di, 7. April 2015"
8037;"Di, 14. April 2015"
8037;"Di, 21. April 2015"
8037;"Di, 28. April 2015"
8037;"Di, 5. Mai 2015"
8037;"Di, 12. Mai 2015"
8037;"Di, 19. Mai 2015"
8037;"Di, 26. Mai 2015"
8037;"Di, 2. Juni 2015"
8037;"Di, 9. Juni 2015"
8037;"Di, 16. Juni 2015"
8037;"Di, 23. Juni 2015"
8037;"Di, 30. Juni 2015"
8037;"Di, 7. Juli 2015"
8037;"Di, 14. Juli 2015"
8037;"Di, 21. Juli 2015"
8037;"Di, 28. Juli 2015"
8037;"Di, 4. August 2015"
8037;"Di, 11. August 2015"
8037;"Di, 18. August 2015"
8037;"Di, 25. August 2015"
8037;"Di, 1. September 2015"
8037;"Di, 8. September 2015"
8037;"Di, 15. September 2015"
8037;"Di, 22. September 2015"
8037;"Di, 29. September 2015"
8037;"Di, 6. Oktober 2015"
8037;"Di, 13. Oktober 2015"
