"PLZ","Abholdatum"
8001,"2017-01-19"
8001,"2017-02-16"
8001,"2017-03-16"
8001,"2017-04-13"
8001,"2017-05-11"
8001,"2017-06-08"
8001,"2017-07-06"
8001,"2017-08-03"
8001,"2017-08-31"
8001,"2017-09-28"
8001,"2017-10-26"
8001,"2017-11-23"
8001,"2017-12-21"
8002,"2017-01-09"
8002,"2017-02-06"
8002,"2017-03-06"
8002,"2017-04-03"
8002,"2017-05-02"
8002,"2017-05-29"
8002,"2017-06-26"
8002,"2017-07-24"
8002,"2017-08-21"
8002,"2017-09-18"
8002,"2017-10-16"
8002,"2017-11-13"
8002,"2017-12-11"
8003,"2017-01-13"
8003,"2017-02-10"
8003,"2017-03-10"
8003,"2017-04-07"
8003,"2017-05-05"
8003,"2017-06-02"
8003,"2017-06-30"
8003,"2017-07-28"
8003,"2017-08-25"
8003,"2017-09-22"
8003,"2017-10-20"
8003,"2017-11-17"
8003,"2017-12-15"
8004,"2017-01-11"
8004,"2017-02-08"
8004,"2017-03-08"
8004,"2017-04-05"
8004,"2017-05-03"
8004,"2017-05-31"
8004,"2017-06-28"
8004,"2017-07-26"
8004,"2017-08-23"
8004,"2017-09-20"
8004,"2017-10-18"
8004,"2017-11-15"
8004,"2017-12-13"
8005,"2017-01-12"
8005,"2017-02-09"
8005,"2017-03-09"
8005,"2017-04-06"
8005,"2017-05-04"
8005,"2017-06-01"
8005,"2017-06-29"
8005,"2017-07-27"
8005,"2017-08-24"
8005,"2017-09-21"
8005,"2017-10-19"
8005,"2017-11-16"
8005,"2017-12-14"
8006,"2017-01-04"
8006,"2017-02-01"
8006,"2017-03-01"
8006,"2017-03-29"
8006,"2017-04-26"
8006,"2017-05-24"
8006,"2017-06-21"
8006,"2017-07-19"
8006,"2017-08-16"
8006,"2017-09-13"
8006,"2017-10-11"
8006,"2017-11-08"
8006,"2017-12-06"
8008,"2017-01-05"
8008,"2017-02-02"
8008,"2017-03-02"
8008,"2017-03-30"
8008,"2017-04-27"
8008,"2017-05-26"
8008,"2017-06-22"
8008,"2017-07-20"
8008,"2017-08-17"
8008,"2017-09-14"
8008,"2017-10-12"
8008,"2017-11-09"
8008,"2017-12-07"
8032,"2017-01-26"
8032,"2017-02-23"
8032,"2017-03-23"
8032,"2017-04-20"
8032,"2017-05-18"
8032,"2017-06-15"
8032,"2017-07-13"
8032,"2017-08-10"
8032,"2017-09-07"
8032,"2017-10-05"
8032,"2017-11-02"
8032,"2017-11-30"
8032,"2017-12-28"
8037,"2017-01-18"
8037,"2017-02-15"
8037,"2017-03-15"
8037,"2017-04-12"
8037,"2017-05-10"
8037,"2017-06-07"
8037,"2017-07-05"
8037,"2017-08-02"
8037,"2017-08-30"
8037,"2017-09-27"
8037,"2017-10-25"
8037,"2017-11-22"
8037,"2017-12-20"
8038,"2017-01-27"
8038,"2017-02-24"
8038,"2017-03-24"
8038,"2017-04-21"
8038,"2017-05-19"
8038,"2017-06-16"
8038,"2017-07-14"
8038,"2017-08-11"
8038,"2017-09-08"
8038,"2017-10-06"
8038,"2017-11-03"
8038,"2017-12-01"
8038,"2017-12-29"
8041,"2017-01-06"
8041,"2017-02-03"
8041,"2017-03-03"
8041,"2017-03-31"
8041,"2017-04-28"
8041,"2017-05-26"
8041,"2017-06-23"
8041,"2017-07-21"
8041,"2017-08-18"
8041,"2017-09-15"
8041,"2017-10-13"
8041,"2017-11-10"
8041,"2017-12-08"
8044,"2017-01-18"
8044,"2017-02-15"
8044,"2017-03-15"
8044,"2017-04-12"
8044,"2017-05-10"
8044,"2017-06-07"
8044,"2017-07-05"
8044,"2017-08-02"
8044,"2017-08-30"
8044,"2017-09-27"
8044,"2017-10-25"
8044,"2017-11-22"
8044,"2017-12-20"
8045,"2017-01-06"
8045,"2017-02-03"
8045,"2017-03-03"
8045,"2017-03-31"
8045,"2017-04-28"
8045,"2017-05-26"
8045,"2017-06-23"
8045,"2017-07-21"
8045,"2017-08-18"
8045,"2017-09-15"
8045,"2017-10-13"
8045,"2017-11-10"
8045,"2017-12-08"
8046,"2017-01-10"
