"PLZ","Abholdatum"
8001,"Mo, 4. Januar 2016"
8001,"Mo, 18. Januar 2016"
8001,"Mo, 1. Februar 2016"
8001,"Mo, 15. Februar 2016"
8001,"Mo, 29. Februar 2016"
8001,"Mo, 14. März 2016"
8001,"Mo, 21. März 2016"
8001,"Sa, 26. März 2016"
8001,"Mo, 4. April 2016"
8001,"Mo, 11. April 2016"
8001,"Mo, 18. April 2016"
8001,"Mo, 25. April 2016"
8001,"Mo, 2. Mai 2016"
8001,"Mo, 9. Mai 2016"
8001,"Sa, 14. Mai 2016"
8001,"Mo, 23. Mai 2016"
8001,"Mo, 30. Mai 2016"
8001,"Mo, 6. Juni 2016"
8001,"Mo, 13. Juni 2016"
8001,"Mo, 20. Juni 2016"
8001,"Mo, 27. Juni 2016"
8001,"Mo, 4. Juli 2016"
8001,"Mo, 11. Juli 2016"
8001,"Mo, 18. Juli 2016"
8001,"Mo, 25. Juli 2016"
8001,"Sa, 30. Juli 2016"
8001,"Mo, 8. August 2016"
8001,"Mo, 15. August 2016"
8001,"Mo, 22. August 2016"
8001,"Mo, 29. August 2016"
8001,"Mo, 5. September 2016"
8001,"Mo, 12. September 2016"
8001,"Mo, 19. September 2016"
8001,"Mo, 26. September 2016"
8001,"Mo, 3. Oktober 2016"
8001,"Mo, 10. Oktober 2016"
8001,"Mo, 17. Oktober 2016"
8001,"Mo, 24. Oktober 2016"
8001,"Mo, 31. Oktober 2016"
8001,"Mo, 7. November 2016"
8001,"Mo, 14. November 2016"
8001,"Mo, 21. November 2016"
8001,"Mo, 28. November 2016"
8001,"Mo, 5. Dezember 2016"
8001,"Mo, 12. Dezember 2016"
8001,"Sa, 31. Dezember 2016"
8002,"Mi, 6. Januar 2016"
8002,"Mi, 20. Januar 2016"
8002,"Mi, 3. Februar 2016"
8002,"Mi, 17. Februar 2016"
8002,"Mi, 2. März 2016"
8002,"Mi, 16. März 2016"
8002,"Mi, 23. März 2016"
8002,"Mi, 30. März 2016"
8002,"Mi, 6. April 2016"
8002,"Mi, 13. April 2016"
8002,"Mi, 20. April 2016"
8002,"Mi, 27. April 2016"
8002,"Mi, 4. Mai 2016"
8002,"Mi, 11. Mai 2016"
8002,"Mi, 18. Mai 2016"
8002,"Mi, 25. Mai 2016"
8002,"Mi, 1. Juni 2016"
8002,"Mi, 8. Juni 2016"
8002,"Mi, 15. Juni 2016"
8002,"Mi, 22. Juni 2016"
8002,"Mi, 29. Juni 2016"
8002,"Mi, 6. Juli 2016"
8002,"Mi, 13. Juli 2016"
8002,"Mi, 20. Juli 2016"
8002,"Mi, 27. Juli 2016"
8002,"Mi, 3. August 2016"
8002,"Mi, 10. August 2016"
8002,"Mi, 17. August 2016"
8002,"Mi, 24. August 2016"
8002,"Mi, 31. August 2016"
8002,"Mi, 7. September 2016"
8002,"Mi, 14. September 2016"
8002,"Mi, 21. September 2016"
8002,"Mi, 28. September 2016"
8002,"Mi, 5. Oktober 2016"
8002,"Mi, 12. Oktober 2016"
8002,"Mi, 19. Oktober 2016"
8002,"Mi, 26. Oktober 2016"
8002,"Mi, 2. November 2016"
8002,"Mi, 9. November 2016"
8002,"Mi, 16. November 2016"
8002,"Mi, 23. November 2016"
8002,"Mi, 30. November 2016"
8002,"Mi, 7. Dezember 2016"
8002,"Mi, 14. Dezember 2016"
8002,"Mi, 28. Dezember 2016"
8003,"Mi, 6. Januar 2016"
8003,"Mi, 20. Januar 2016"
8003,"Mi, 3. Februar 2016"
8003,"Mi, 17. Februar 2016"
8003,"Mi, 2. März 2016"
8003,"Mi, 16. März 2016"
8003,"Mi, 23. März 2016"
8003,"Mi, 30. März 2016"
8003,"Mi, 6. April 2016"
8003,"Mi, 13. April 2016"
8003,"Mi, 20. April 2016"
8003,"Mi, 27. April 2016"
8003,"Mi, 4. Mai 2016"
8003,"Mi, 11. Mai 2016"
8003,"Mi, 18. Mai 2016"
8003,"Mi, 25. Mai 2016"
8003,"Mi, 1. Juni 2016"
8003,"Mi, 8. Juni 2016"
8003,"Mi, 15. Juni 2016"
8003,"Mi, 22. Juni 2016"
8003,"Mi, 29. Juni 2016"
8003,"Mi, 6. Juli 2016"
8003,"Mi, 13. Juli 2016"
8003,"Mi, 20. Juli 2016"
8003,"Mi, 27. Juli 2016"
8003,"Mi, 3. August 2016"
8003,"Mi, 10. August 2016"
8003,"Mi, 17. August 2016"
8003,"Mi, 24. August 2016"
8003,"Mi, 31. August 2016"
8003,"Mi, 7. September 2016"
8003,"Mi, 14. September 2016"
8003,"Mi, 21. September 2016"
8003,"Mi, 28. September 2016"
8003,"Mi, 5. Oktober 2016"
8003,"Mi, 12. Oktober 2016"
8003,"Mi, 19. Oktober 2016"
8003,"Mi, 26. Oktober 2016"
8003,"Mi, 2. November 2016"
8003,"Mi, 9. November 2016"
8003,"Mi, 16. November 2016"
8003,"Mi, 23. November 2016"
8003,"Mi, 30. November 2016"
8003,"Mi, 7. Dezember 2016"
8003,"Mi, 14. Dezember 2016"
8003,"Mi, 28. Dezember 2016"
8004,"Mo, 4. Januar 2016"
8004,"Mo, 18. Januar 2016"
8004,"Mo, 1. Februar 2016"
8004,"Mo, 15. Februar 2016"
8004,"Mo, 29. Februar 2016"
8004,"Mo, 14. März 2016"
8004,"Mo, 21. März 2016"
8004,"Sa, 26. März 2016"
8004,"Mo, 4. April 2016"
8004,"Mo, 11. April 2016"
8004,"Mo, 18. April 2016"
8004,"Mo, 25. April 2016"
8004,"Mo, 2. Mai 2016"
8004,"Mo, 9. Mai 2016"
8004,"Sa, 14. Mai 2016"
8004,"Mo, 23. Mai 2016"
8004,"Mo, 30. Mai 2016"
8004,"Mo, 6. Juni 2016"
8004,"Mo, 13. Juni 2016"
8004,"Mo, 20. Juni 2016"
8004,"Mo, 27. Juni 2016"
8004,"Mo, 4. Juli 2016"
8004,"Mo, 11. Juli 2016"
8004,"Mo, 18. Juli 2016"
8004,"Mo, 25. Juli 2016"
8004,"Sa, 30. Juli 2016"
8004,"Mo, 8. August 2016"
8004,"Mo, 15. August 2016"
8004,"Mo, 22. August 2016"
8004,"Mo, 29. August 2016"
