"PLZ","Station","Abholdatum"
8003,"Letzigrund","2017-01-04"
8003,"Letzigrund","2017-02-01"
8003,"Letzigrund","2017-03-01"
8003,"Letzigrund","2017-03-29"
8003,"Letzigrund","2017-04-26"
8003,"Letzigrund","2017-05-10"
8003,"Letzigrund","2017-06-07"
8003,"Letzigrund","2017-07-05"
8003,"Letzigrund","2017-08-23"
8003,"Letzigrund","2017-09-27"
8003,"Letzigrund","2017-10-25"
8003,"Letzigrund","2017-11-22"
8003,"Letzigrund","2017-12-20"
8003,"Strassenverkehrsamt","2017-01-27"
8003,"Strassenverkehrsamt","2017-02-24"
8003,"Strassenverkehrsamt","2017-03-24"
8003,"Strassenverkehrsamt","2017-04-21"
8003,"Strassenverkehrsamt","2017-05-19"
8003,"Strassenverkehrsamt","2017-06-16"
8003,"Strassenverkehrsamt","2017-08-18"
8003,"Strassenverkehrsamt","2017-09-29"
8003,"Strassenverkehrsamt","2017-10-27"
8003,"Strassenverkehrsamt","2017-11-24"
8003,"Strassenverkehrsamt","2017-12-22"
8004,"Letzigrund","2017-01-04"
8004,"Letzigrund","2017-02-01"
8004,"Letzigrund","2017-03-01"
8004,"Letzigrund","2017-03-29"
8004,"Letzigrund","2017-04-26"
8004,"Letzigrund","2017-05-10"
8004,"Letzigrund","2017-06-07"
8004,"Letzigrund","2017-07-05"
8004,"Letzigrund","2017-08-23"
8004,"Letzigrund","2017-09-27"
8004,"Letzigrund","2017-10-25"
8004,"Letzigrund","2017-11-22"
8004,"Letzigrund","2017-12-20"
8004,"Tramdepot Hard","2017-01-07"
8004,"Tramdepot Hard","2017-02-04"
8004,"Tramdepot Hard","2017-03-04"
8004,"Tramdepot Hard","2017-04-01"
8004,"Tramdepot Hard","2017-05-13"
8004,"Tramdepot Hard","2017-06-10"
8004,"Tramdepot Hard","2017-07-08"
8004,"Tramdepot Hard","2017-08-26"
8004,"Tramdepot Hard","2017-09-09"
8004,"Tramdepot Hard","2017-10-07"
8004,"Tramdepot Hard","2017-11-04"
8004,"Tramdepot Hard","2017-12-02"
8005,"Tramdepot Hard","2017-01-07"
8005,"Tramdepot Hard","2017-02-04"
8005,"Tramdepot Hard","2017-03-04"
8005,"Tramdepot Hard","2017-04-01"
8005,"Tramdepot Hard","2017-05-13"
8005,"Tramdepot Hard","2017-06-10"
8005,"Tramdepot Hard","2017-07-08"
8005,"Tramdepot Hard","2017-08-26"
8005,"Tramdepot Hard","2017-09-09"
8005,"Tramdepot Hard","2017-10-07"
8005,"Tramdepot Hard","2017-11-04"
8005,"Tramdepot Hard","2017-12-02"
8006,"Tramdepot Universität Irchel","2017-01-12"
8006,"Tramdepot Universität Irchel","2017-02-09"
8006,"Tramdepot Universität Irchel","2017-03-09"
8006,"Tramdepot Universität Irchel","2017-04-06"
8006,"Tramdepot Universität Irchel","2017-05-04"
8006,"Tramdepot Universität Irchel","2017-06-01"
8006,"Tramdepot Universität Irchel","2017-06-29"
8006,"Tramdepot Universität Irchel","2017-07-13"
8006,"Tramdepot Universität Irchel","2017-09-14"
8006,"Tramdepot Universität Irchel","2017-10-12"
8006,"Tramdepot Universität Irchel","2017-11-09"
8006,"Tramdepot Universität Irchel","2017-12-07"
8008,"Burgwies","2017-01-30"
8008,"Burgwies","2017-02-27"
8008,"Burgwies","2017-03-27"
8008,"Burgwies","2017-05-22"
8008,"Burgwies","2017-06-19"
8008,"Burgwies","2017-08-21"
8008,"Burgwies","2017-09-25"
8008,"Burgwies","2017-10-23"
8008,"Burgwies","2017-11-20"
8008,"Burgwies","2017-12-18"
8008,"Tiefenbrunnen","2017-01-17"
8008,"Tiefenbrunnen","2017-02-14"
8008,"Tiefenbrunnen","2017-03-14"
8008,"Tiefenbrunnen","2017-04-11"
8008,"Tiefenbrunnen","2017-05-23"
8008,"Tiefenbrunnen","2017-06-20"
8008,"Tiefenbrunnen","2017-08-29"
8008,"Tiefenbrunnen","2017-09-12"
8008,"Tiefenbrunnen","2017-10-10"
8008,"Tiefenbrunnen","2017-11-07"
8008,"Tiefenbrunnen","2017-12-05"
8032,"Burgwies","2017-01-30"
8032,"Burgwies","2017-02-27"
8032,"Burgwies","2017-03-27"
8032,"Burgwies","2017-05-22"
8032,"Burgwies","2017-06-19"
8032,"Burgwies","2017-08-21"
8032,"Burgwies","2017-09-25"
8032,"Burgwies","2017-10-23"
8032,"Burgwies","2017-11-20"
8032,"Burgwies","2017-12-18"
8037,"Tramdepot Hard","2017-01-07"
8037,"Tramdepot Hard","2017-02-04"
8037,"Tramdepot Hard","2017-03-04"
8037,"Tramdepot Hard","2017-04-01"
8037,"Tramdepot Hard","2017-05-13"
8037,"Tramdepot Hard","2017-06-10"
8037,"Tramdepot Hard","2017-07-08"
8037,"Tramdepot Hard","2017-08-26"
8037,"Tramdepot Hard","2017-09-09"
8037,"Tramdepot Hard","2017-10-07"
8037,"Tramdepot Hard","2017-11-04"
8037,"Tramdepot Hard","2017-12-02"
8037,"Tramdepot Universität Irchel","2017-01-12"
8037,"Tramdepot Universität Irchel","2017-02-09"
8037,"Tramdepot Universität Irchel","2017-03-09"
8037,"Tramdepot Universität Irchel","2017-04-06"
8037,"Tramdepot Universität Irchel","2017-05-04"
8037,"Tramdepot Universität Irchel","2017-06-01"
8037,"Tramdepot Universität Irchel","2017-06-29"
8037,"Tramdepot Universität Irchel","2017-07-13"
8037,"Tramdepot Universität Irchel","2017-09-14"
8037,"Tramdepot Universität Irchel","2017-10-12"
8037,"Tramdepot Universität Irchel","2017-11-09"
8037,"Tramdepot Universität Irchel","2017-12-07"
8038,"Wollishofen","2017-01-23"
8038,"Wollishofen","2017-02-20"
8038,"Wollishofen","2017-03-20"
8038,"Wollishofen","2017-04-24"
8038,"Wollishofen","2017-05-15"
8038,"Wollishofen","2017-06-12"
8038,"Wollishofen","2017-07-03"
8038,"Wollishofen","2017-09-04"
8038,"Wollishofen","2017-10-02"
8038,"Wollishofen","2017-10-30"
8038,"Wollishofen","2017-11-27"
8041,"Strassenverkehrsamt","2017-01-27"
8041,"Strassenverkehrsamt","2017-02-24"
8041,"Strassenverkehrsamt","2017-03-24"
8041,"Strassenverkehrsamt","2017-04-21"
8041,"Strassenverkehrsamt","2017-05-19"
8041,"Strassenverkehrsamt","2017-06-16"
8041,"Strassenverkehrsamt","2017-08-18"
8041,"Strassenverkehrsamt","2017-09-29"
8041,"Strassenverkehrsamt","2017-10-27"
8041,"Strassenverkehrsamt","2017-11-24"
8041,"Strassenverkehrsamt","2017-12-22"
8041,"Wollishofen","2017-01-23"
8041,"Wollishofen","2017-02-20"
8041,"Wollishofen","2017-03-20"
8041,"Wollishofen","2017-04-24"
8041,"Wollishofen","2017-05-15"
8041,"Wollishofen","2017-06-12"
8041,"Wollishofen","2017-07-03"
8041,"Wollishofen","2017-09-04"
8041,"Wollishofen","2017-10-02"
8041,"Wollishofen","2017-10-30"
8041,"Wollishofen","2017-11-27"
8044,"Tramdepot Universität Irchel","2017-01-12"
8044,"Tramdepot Universität Irchel","2017-02-09"
8044,"Tramdepot Universität Irchel","2017-03-09"
8044,"Tramdepot Universität Irchel","2017-04-06"
8044,"Tramdepot Universität Irchel","2017-05-04"
8044,"Tramdepot Universität Irchel","2017-06-01"
8044,"Tramdepot Universität Irchel","2017-06-29"
8044,"Tramdepot Universität Irchel","2017-07-13"
8044,"Tramdepot Universität Irchel","2017-09-14"
8044,"Tramdepot Universität Irchel","2017-10-12"
8044,"Tramdepot Universität Irchel","2017-11-09"
8044,"Tramdepot Universität Irchel","2017-12-07"
8045,"Strassenverkehrsamt","2017-01-27"
8045,"Strassenverkehrsamt","2017-02-24"
8045,"Strassenverkehrsamt","2017-03-24"
8045,"Strassenverkehrsamt","2017-04-21"
8045,"Strassenverkehrsamt","2017-05-19"
8045,"Strassenverkehrsamt","2017-06-16"
8045,"Strassenverkehrsamt","2017-08-18"
8045,"Strassenverkehrsamt","2017-09-29"
8045,"Strassenverkehrsamt","2017-10-27"
8045,"Strassenverkehrsamt","2017-11-24"
8045,"Strassenverkehrsamt","2017-12-22"
8046,"Seebach","2017-01-19"
8046,"Seebach","2017-02-16"
8046,"Seebach","2017-03-16"
8046,"Seebach","2017-04-13"
8046,"Seebach","2017-06-22"
8046,"Seebach","2017-08-31"
8046,"Seebach","2017-09-21"
8046,"Seebach","2017-10-19"
8046,"Seebach","2017-11-16"
8046,"Seebach","2017-12-14"
8046,"Tramdepot Universität Irchel","2017-01-12"
8046,"Tramdepot Universität Irchel","2017-02-09"
8046,"Tramdepot Universität Irchel","2017-03-09"
8046,"Tramdepot Universität Irchel","2017-04-06"
8046,"Tramdepot Universität Irchel","2017-05-04"
8046,"Tramdepot Universität Irchel","2017-06-01"
8046,"Tramdepot Universität Irchel","2017-06-29"
8046,"Tramdepot Universität Irchel","2017-07-13"
8046,"Tramdepot Universität Irchel","2017-09-14"
8046,"Tramdepot Universität Irchel","2017-10-12"
8046,"Tramdepot Universität Irchel","2017-11-09"
8046,"Tramdepot Universität Irchel","2017-12-07"
8047,"Albisrieden","2017-01-25"
8047,"Albisrieden","2017-02-22"
8047,"Albisrieden","2017-03-22"
8047,"Albisrieden","2017-04-19"
8047,"Albisrieden","2017-05-17"
8047,"Albisrieden","2017-06-14"
8047,"Albisrieden","2017-08-16"
8047,"Albisrieden","2017-09-06"
8047,"Albisrieden","2017-10-04"
8047,"Albisrieden","2017-11-01"
8047,"Albisrieden","2017-11-29"
8047,"Letzigrund","2017-01-04"
8047,"Letzigrund","2017-02-01"
8047,"Letzigrund","2017-03-01"
8047,"Letzigrund","2017-03-29"
8047,"Letzigrund","2017-04-26"
8047,"Letzigrund","2017-05-10"
8047,"Letzigrund","2017-06-07"
8047,"Letzigrund","2017-07-05"
8047,"Letzigrund","2017-08-23"
8047,"Letzigrund","2017-09-27"
8047,"Letzigrund","2017-10-25"
8047,"Letzigrund","2017-11-22"
8047,"Letzigrund","2017-12-20"
8048,"Albisrieden","2017-01-25"
8048,"Albisrieden","2017-02-22"
8048,"Albisrieden","2017-03-22"
8048,"Albisrieden","2017-04-19"
8048,"Albisrieden","2017-05-17"
8048,"Albisrieden","2017-06-14"
8048,"Albisrieden","2017-08-16"
8048,"Albisrieden","2017-09-06"
8048,"Albisrieden","2017-10-04"
8048,"Albisrieden","2017-11-01"
8048,"Albisrieden","2017-11-29"
8048,"Letzigrund","2017-01-04"
8048,"Letzigrund","2017-02-01"
8048,"Letzigrund","2017-03-01"
8048,"Letzigrund","2017-03-29"
8048,"Letzigrund","2017-04-26"
8048,"Letzigrund","2017-05-10"
8048,"Letzigrund","2017-06-07"
8048,"Letzigrund","2017-07-05"
8048,"Letzigrund","2017-08-23"
8048,"Letzigrund","2017-09-27"
8048,"Letzigrund","2017-10-25"
8048,"Letzigrund","2017-11-22"
8048,"Letzigrund","2017-12-20"
8049,"Wartau","2017-01-06"
8049,"Wartau","2017-02-03"
8049,"Wartau","2017-03-03"
8049,"Wartau","2017-03-31"
8049,"Wartau","2017-05-12"
8049,"Wartau","2017-06-09"
8049,"Wartau","2017-07-07"
8049,"Wartau","2017-08-25"
8049,"Wartau","2017-09-08"
8049,"Wartau","2017-10-06"
8049,"Wartau","2017-11-03"
8049,"Wartau","2017-12-01"
8050,"Seebach","2017-01-19"
8050,"Seebach","2017-02-16"
8050,"Seebach","2017-03-16"
8050,"Seebach","2017-04-13"
8050,"Seebach","2017-06-22"
8050,"Seebach","2017-08-31"
8050,"Seebach","2017-09-21"
8050,"Seebach","2017-10-19"
8050,"Seebach","2017-11-16"
8050,"Seebach","2017-12-14"
8050,"Tramdepot Universität Irchel","2017-01-12"
8050,"Tramdepot Universität Irchel","2017-02-09"
8050,"Tramdepot Universität Irchel","2017-03-09"
8050,"Tramdepot Universität Irchel","2017-04-06"
8050,"Tramdepot Universität Irchel","2017-05-04"
8050,"Tramdepot Universität Irchel","2017-06-01"
8050,"Tramdepot Universität Irchel","2017-06-29"
8050,"Tramdepot Universität Irchel","2017-07-13"
8050,"Tramdepot Universität Irchel","2017-09-14"
8050,"Tramdepot Universität Irchel","2017-10-12"
8050,"Tramdepot Universität Irchel","2017-11-09"
8050,"Tramdepot Universität Irchel","2017-12-07"
8051,"Hirzenbach","2017-01-10"
8051,"Hirzenbach","2017-02-07"
8051,"Hirzenbach","2017-03-07"
8051,"Hirzenbach","2017-04-04"
8051,"Hirzenbach","2017-05-02"
8051,"Hirzenbach","2017-05-30"
8051,"Hirzenbach","2017-06-27"
8051,"Hirzenbach","2017-07-11"
8051,"Hirzenbach","2017-09-19"
8051,"Hirzenbach","2017-10-17"
8051,"Hirzenbach","2017-11-14"
8051,"Hirzenbach","2017-12-12"
8051,"Tramdepot Universität Irchel","2017-01-12"
8051,"Tramdepot Universität Irchel","2017-02-09"
8051,"Tramdepot Universität Irchel","2017-03-09"
8051,"Tramdepot Universität Irchel","2017-04-06"
8051,"Tramdepot Universität Irchel","2017-05-04"
8051,"Tramdepot Universität Irchel","2017-06-01"
8051,"Tramdepot Universität Irchel","2017-06-29"
8051,"Tramdepot Universität Irchel","2017-07-13"
8051,"Tramdepot Universität Irchel","2017-09-14"
8051,"Tramdepot Universität Irchel","2017-10-12"
8051,"Tramdepot Universität Irchel","2017-11-09"
8051,"Tramdepot Universität Irchel","2017-12-07"
8052,"Seebach","2017-01-19"
8052,"Seebach","2017-02-16"
8052,"Seebach","2017-03-16"
8052,"Seebach","2017-04-13"
8052,"Seebach","2017-06-22"
8052,"Seebach","2017-08-31"
8052,"Seebach","2017-09-21"
8052,"Seebach","2017-10-19"
8052,"Seebach","2017-11-16"
8052,"Seebach","2017-12-14"
8053,"Burgwies","2017-01-30"
8053,"Burgwies","2017-02-27"
8053,"Burgwies","2017-03-27"
8053,"Burgwies","2017-05-22"
8053,"Burgwies","2017-06-19"
8053,"Burgwies","2017-08-21"
8053,"Burgwies","2017-09-25"
8053,"Burgwies","2017-10-23"
8053,"Burgwies","2017-11-20"
8053,"Burgwies","2017-12-18"
8055,"Albisrieden","2017-01-25"
8055,"Albisrieden","2017-02-22"
8055,"Albisrieden","2017-03-22"
8055,"Albisrieden","2017-04-19"
8055,"Albisrieden","2017-05-17"
8055,"Albisrieden","2017-06-14"
8055,"Albisrieden","2017-08-16"
8055,"Albisrieden","2017-09-06"
8055,"Albisrieden","2017-10-04"
8055,"Albisrieden","2017-11-01"
8055,"Albisrieden","2017-11-29"
8055,"Strassenverkehrsamt","2017-01-27"
8055,"Strassenverkehrsamt","2017-02-24"
8055,"Strassenverkehrsamt","2017-03-24"
8055,"Strassenverkehrsamt","2017-04-21"
8055,"Strassenverkehrsamt","2017-05-19"
8055,"Strassenverkehrsamt","2017-06-16"
8055,"Strassenverkehrsamt","2017-08-18"
8055,"Strassenverkehrsamt","2017-09-29"
8055,"Strassenverkehrsamt","2017-10-27"
8055,"Strassenverkehrsamt","2017-11-24"
8055,"Strassenverkehrsamt","2017-12-22"
8057,"Tramdepot Universität Irchel","2017-01-12"
8057,"Tramdepot Universität Irchel","2017-02-09"
8057,"Tramdepot Universität Irchel","2017-03-09"
8057,"Tramdepot Universität Irchel","2017-04-06"
8057,"Tramdepot Universität Irchel","2017-05-04"
8057,"Tramdepot Universität Irchel","2017-06-01"
8057,"Tramdepot Universität Irchel","2017-06-29"
8057,"Tramdepot Universität Irchel","2017-07-13"
8057,"Tramdepot Universität Irchel","2017-09-14"
8057,"Tramdepot Universität Irchel","2017-10-12"
8057,"Tramdepot Universität Irchel","2017-11-09"
8057,"Tramdepot Universität Irchel","2017-12-07"
8064,"Tramdepot Hard","2017-01-07"
8064,"Tramdepot Hard","2017-02-04"
8064,"Tramdepot Hard","2017-03-04"
8064,"Tramdepot Hard","2017-04-01"
8064,"Tramdepot Hard","2017-05-13"
8064,"Tramdepot Hard","2017-06-10"
8064,"Tramdepot Hard","2017-07-08"
8064,"Tramdepot Hard","2017-08-26"
8064,"Tramdepot Hard","2017-09-09"
8064,"Tramdepot Hard","2017-10-07"
8064,"Tramdepot Hard","2017-11-04"
8064,"Tramdepot Hard","2017-12-02"
8064,"Wartau","2017-01-06"
8064,"Wartau","2017-02-03"
8064,"Wartau","2017-03-03"
8064,"Wartau","2017-03-31"
8064,"Wartau","2017-05-12"
8064,"Wartau","2017-06-09"
8064,"Wartau","2017-07-07"
8064,"Wartau","2017-08-25"
8064,"Wartau","2017-09-08"
8064,"Wartau","2017-10-06"
8064,"Wartau","2017-11-03"
8064,"Wartau","2017-12-01"

