"PLZ";"Abholdatum"
8032;"Do, 29. Januar 2015"
8032;"Do, 26. Februar 2015"
8032;"Do, 26. März 2015"
8032;"Do, 23. April 2015"
8032;"Do, 21. Mai 2015"
8032;"Do, 18. Juni 2015"
8032;"Do, 16. Juli 2015"
8032;"Do, 13. August 2015"
8032;"Do, 10. September 2015"
8032;"Do, 8. Oktober 2015"
8032;"Do, 5. November 2015"
8032;"Do, 3. Dezember 2015"
8032;"Do, 31. Dezember 2015"
8037;"Mi, 21. Januar 2015"
8037;"Mi, 18. Februar 2015"
8037;"Mi, 18. März 2015"
8037;"Mi, 15. April 2015"
8037;"Mi, 13. Mai 2015"
8037;"Mi, 10. Juni 2015"
8037;"Mi, 8. Juli 2015"
8037;"Mi, 5. August 2015"
8037;"Mi, 2. September 2015"
8037;"Mi, 30. September 2015"
8037;"Mi, 28. Oktober 2015"
8037;"Mi, 25. November 2015"
8037;"Mi, 23. Dezember 2015"
8038;"Mo, 5. Januar 2015"
8038;"Fr, 30. Januar 2015"
8038;"Fr, 27. Februar 2015"
8038;"Fr, 27. März 2015"
8038;"Fr, 24. April 2015"
8038;"Fr, 22. Mai 2015"
8038;"Fr, 19. Juni 2015"
8038;"Fr, 17. Juli 2015"
8038;"Fr, 14. August 2015"
8038;"Fr, 11. September 2015"
8038;"Fr, 9. Oktober 2015"
8038;"Fr, 6. November 2015"
8038;"Fr, 4. Dezember 2015"
8041;"Fr, 9. Januar 2015"
8041;"Fr, 6. Februar 2015"
8041;"Fr, 6. März 2015"
8041;"Sa, 4. April 2015"
8041;"Sa, 2. Mai 2015"
8041;"Fr, 29. Mai 2015"
8041;"Fr, 26. Juni 2015"
8041;"Fr, 24. Juli 2015"
8041;"Fr, 21. August 2015"
8041;"Fr, 18. September 2015"
8041;"Fr, 16. Oktober 2015"
8041;"Fr, 13. November 2015"
8041;"Fr, 11. Dezember 2015"
8044;"Mi, 21. Januar 2015"
8044;"Mi, 18. Februar 2015"
8044;"Mi, 18. März 2015"
8044;"Mi, 15. April 2015"
8044;"Mi, 13. Mai 2015"
8044;"Mi, 10. Juni 2015"
8044;"Mi, 8. Juli 2015"
8044;"Mi, 5. August 2015"
8044;"Mi, 2. September 2015"
8044;"Mi, 30. September 2015"
8044;"Mi, 28. Oktober 2015"
8044;"Mi, 25. November 2015"
8044;"Mi, 23. Dezember 2015"
8045;"Fr, 9. Januar 2015"
8045;"Fr, 6. Februar 2015"
8045;"Fr, 6. März 2015"
8045;"Sa, 4. April 2015"
8045;"Sa, 2. Mai 2015"
8045;"Fr, 29. Mai 2015"
8045;"Fr, 26. Juni 2015"
8045;"Fr, 24. Juli 2015"
8045;"Fr, 21. August 2015"
8045;"Fr, 18. September 2015"
8045;"Fr, 16. Oktober 2015"
8045;"Fr, 13. November 2015"
8045;"Fr, 11. Dezember 2015"
8046;"Di, 13. Januar 2015"
8046;"Di, 10. Februar 2015"
8046;"Di, 10. März 2015"
8046;"Di, 7. April 2015"
8046;"Di, 5. Mai 2015"
8046;"Di, 2. Juni 2015"
8046;"Di, 30. Juni 2015"
8046;"Di, 28. Juli 2015"
8046;"Di, 25. August 2015"
8046;"Di, 22. September 2015"
8046;"Di, 20. Oktober 2015"
8046;"Di, 17. November 2015"
8046;"Di, 15. Dezember 2015"
8047;"Mo, 5. Januar 2015"
8047;"Mo, 2. Februar 2015"
8047;"Mo, 2. März 2015"
8047;"Mo, 30. März 2015"
8047;"Mo, 27. April 2015"
8047;"Di, 26. Mai 2015"
8047;"Mo, 22. Juni 2015"
8047;"Mo, 20. Juli 2015"
8047;"Mo, 17. August 2015"
8047;"Mo, 14. September 2015"
8047;"Mo, 12. Oktober 2015"
8047;"Mo, 9. November 2015"
8047;"Mo, 7. Dezember 2015"
8048;"Mo, 19. Januar 2015"
8048;"Mo, 16. Februar 2015"
8048;"Mo, 16. März 2015"
8048;"Mo, 13. April 2015"
8048;"Mo, 11. Mai 2015"
8048;"Mo, 8. Juni 2015"
8048;"Mo, 6. Juli 2015"
8048;"Mo, 3. August 2015"
8048;"Mo, 31. August 2015"
8048;"Mo, 28. September 2015"
8048;"Mo, 26. Oktober 2015"
8048;"Mo, 23. November 2015"
8048;"Mo, 21. Dezember 2015"
8049;"Mo, 26. Januar 2015"
8049;"Mo, 23. Februar 2015"
8049;"Mo, 23. März 2015"
8049;"Mo, 20. April 2015"
8049;"Mo, 18. Mai 2015"
8049;"Mo, 15. Juni 2015"
8049;"Mo, 13. Juli 2015"
8049;"Mo, 10. August 2015"
8049;"Mo, 7. September 2015"
8049;"Mo, 5. Oktober 2015"
8049;"Mo, 2. November 2015"
8049;"Mo, 30. November 2015"
8049;"Mo, 28. Dezember 2015"
8050;"Mi, 28. Januar 2015"
8050;"Mi, 25. Februar 2015"
8050;"Mi, 25. März 2015"
8050;"Mi, 22. April 2015"
8050;"Mi, 20. Mai 2015"
8050;"Mi, 17. Juni 2015"
8050;"Mi, 15. Juli 2015"
8050;"Mi, 12. August 2015"
8050;"Mi, 9. September 2015"
8050;"Mi, 7. Oktober 2015"
8050;"Mi, 4. November 2015"
8050;"Mi, 2. Dezember 2015"
8050;"Mi, 30. Dezember 2015"
8051;"Di, 20. Januar 2015"
8051;"Di, 17. Februar 2015"
8051;"Di, 17. März 2015"
8051;"Di, 14. April 2015"
8051;"Di, 12. Mai 2015"
8051;"Di, 9. Juni 2015"
8051;"Di, 7. Juli 2015"
8051;"Di, 4. August 2015"
8051;"Di, 1. September 2015"
8051;"Di, 29. September 2015"
8051;"Di, 27. Oktober 2015"
8051;"Di, 24. November 2015"
8051;"Di, 22. Dezember 2015"
8052;"Di, 27. Januar 2015"
8052;"Di, 24. Februar 2015"
8052;"Di, 24. März 2015"
8052;"Di, 21. April 2015"
8052;"Di, 19. Mai 2015"
8052;"Di, 16. Juni 2015"
8052;"Di, 14. Juli 2015"
8052;"Di, 11. August 2015"
8052;"Di, 8. September 2015"
8052;"Di, 6. Oktober 2015"
8052;"Di, 3. November 2015"
8052;"Di, 1. Dezember 2015"
8052;"Di, 29. Dezember 2015"
8053;"Do, 22. Januar 2015"
8053;"Do, 19. Februar 2015"
8053;"Do, 19. März 2015"
8053;"Do, 16. April 2015"
8053;"Fr, 15. Mai 2015"
8053;"Do, 11. Juni 2015"
8053;"Do, 9. Juli 2015"
8053;"Do, 6. August 2015"
8053;"Do, 3. September 2015"
8053;"Do, 1. Oktober 2015"
8053;"Do, 29. Oktober 2015"
8053;"Do, 26. November 2015"
8053;"Do, 24. Dezember 2015"
8055;"Fr, 23. Januar 2015"
8055;"Fr, 20. Februar 2015"
8055;"Fr, 20. März 2015"
8055;"Fr, 17. April 2015"
8055;"Fr, 15. Mai 2015"
8055;"Fr, 12. Juni 2015"
8055;"Fr, 10. Juli 2015"
8055;"Fr, 7. August 2015"
8055;"Fr, 4. September 2015"
8055;"Fr, 2. Oktober 2015"
8055;"Fr, 30. Oktober 2015"
8055;"Fr, 27. November 2015"
8055;"Mo, 28. Dezember 2015"
8057;"Di, 6. Januar 2015"
8057;"Di, 3. Februar 2015"
8057;"Di, 3. März 2015"
8057;"Di, 31. März 2015"
8057;"Di, 28. April 2015"
8057;"Di, 26. Mai 2015"
8057;"Di, 23. Juni 2015"
8057;"Di, 21. Juli 2015"
8057;"Di, 18. August 2015"
8057;"Di, 15. September 2015"
8057;"Di, 13. Oktober 2015"
8057;"Di, 10. November 2015"
8057;"Di, 8. Dezember 2015"
8064;"Fr, 23. Januar 2015"
8064;"Fr, 20. Februar 2015"
8064;"Fr, 20. März 2015"
8064;"Fr, 17. April 2015"
8064;"Fr, 15. Mai 2015"
8064;"Fr, 12. Juni 2015"
8064;"Fr, 10. Juli 2015"
8064;"Fr, 7. August 2015"
8064;"Fr, 4. September 2015"
8064;"Fr, 2. Oktober 2015"
8064;"Fr, 30. Oktober 2015"
8064;"Fr, 27. November 2015"
8064;"Di, 29. Dezember 2015"
